classifier,n,Lhat,trainTime,testTime,iterate
XGB, 50, 0.483500000, 0.029525042, 0.013676405, 4
SPORF, 50, 0.495000000, 0.006753922, 0.028043509, 0
SPORF, 50, 0.495000000, 0.006574631, 0.028238773, 1
SPORF, 50, 0.495000000, 0.006333351, 0.028583050, 2
SPORF, 50, 0.495000000, 0.006254673, 0.028271914, 3
SPORF, 50, 0.495000000, 0.006412983, 0.027831793, 4
MORF, 50, 0.490500000, 1.181979656, 0.029879570, 0
MORF, 50, 0.490500000, 1.212406635, 0.031833410, 1
MORF, 50, 0.490500000, 1.197833061, 0.029849529, 2
MORF, 50, 0.490500000, 1.160012007, 0.031326056, 3
MORF, 50, 0.490500000, 1.136672735, 0.028973579, 4
CNN, 50, 0.490000000, 0.633499861, 0.054238081, 0
CNN, 50, 0.487000000, 0.126153708, 0.046538353, 1
CNN, 50, 0.495000000, 0.090394258, 0.027001619, 2
CNN, 50, 0.493500000, 0.089145660, 0.026926756, 3
CNN, 50, 0.500500000, 0.105300665, 0.036999226, 4
Log. Reg, 100, 0.487500000, 0.290254593, 0.003158808, 0
Log. Reg, 100, 0.487500000, 0.239095688, 0.001835823, 1
Log. Reg, 100, 0.487500000, 0.278957367, 0.002457142, 2
Log. Reg, 100, 0.487500000, 0.282733679, 0.001702309, 3
Log. Reg, 100, 0.487500000, 0.287130594, 0.002837658, 4
Lin. SVM, 100, 0.489000000, 0.010195732, 0.001533985, 0
Lin. SVM, 100, 0.489000000, 0.010284662, 0.001510143, 1
Lin. SVM, 100, 0.489000000, 0.011739492, 0.001563787, 2
Lin. SVM, 100, 0.489000000, 0.008792639, 0.001531839, 3
Lin. SVM, 100, 0.489000000, 0.009947538, 0.001520395, 4
SVM, 100, 0.496500000, 0.004391670, 0.032613754, 0
SVM, 100, 0.496500000, 0.004285574, 0.030160189, 1
SVM, 100, 0.496500000, 0.003131628, 0.023780584, 2
SVM, 100, 0.496500000, 0.003279924, 0.024045706, 3
SVM, 100, 0.496500000, 0.003149271, 0.023884773, 4
kNN, 100, 0.506500000, 0.001631737, 0.170741320, 0
kNN, 100, 0.506500000, 0.001532555, 0.169079781, 1
kNN, 100, 0.506500000, 0.001550198, 0.170555830, 2
kNN, 100, 0.506500000, 0.001696587, 0.169285536, 3
kNN, 100, 0.506500000, 0.001642227, 0.170001268, 4
RF, 100, 0.494000000, 0.018627882, 0.102123499, 0
RF, 100, 0.494000000, 0.009178638, 0.029551029, 1
RF, 100, 0.494000000, 0.006914377, 0.027171135, 2
RF, 100, 0.494000000, 0.006877661, 0.028192043, 3
RF, 100, 0.494000000, 0.006963730, 0.028204441, 4
MLP, 100, 0.478000000, 0.245036125, 0.003496885, 0
MLP, 100, 0.478000000, 0.189805031, 0.003151655, 1
MLP, 100, 0.478000000, 0.190274715, 0.003152370, 2
MLP, 100, 0.478000000, 0.191460848, 0.003265858, 3
MLP, 100, 0.478000000, 0.246827602, 0.003846884, 4
XGB, 100, 0.488000000, 0.037962675, 0.013907909, 0
XGB, 100, 0.488000000, 0.032716036, 0.013787031, 1
XGB, 100, 0.488000000, 0.034214497, 0.014226198, 2
XGB, 100, 0.488000000, 0.034166813, 0.014257669, 3
XGB, 100, 0.488000000, 0.033585310, 0.014127970, 4
SPORF, 100, 0.489500000, 0.010076046, 0.029090405, 0
SPORF, 100, 0.489500000, 0.010426521, 0.029719830, 1
SPORF, 100, 0.489500000, 0.010615826, 0.029586792, 2
SPORF, 100, 0.489500000, 0.010437489, 0.030964613, 3
SPORF, 100, 0.489500000, 0.010339260, 0.029040813, 4
MORF, 100, 0.495000000, 2.854560375, 0.046212673, 0
MORF, 100, 0.495000000, 2.879631281, 0.050009966, 1
MORF, 100, 0.495000000, 3.070420504, 0.035205126, 2
MORF, 100, 0.495000000, 2.814586878, 0.049246311, 3
MORF, 100, 0.495000000, 2.806480169, 0.041945934, 4
CNN, 100, 0.457000000, 0.586121321, 0.043724537, 0
CNN, 100, 0.456500000, 0.136151791, 0.037070990, 1
CNN, 100, 0.445500000, 0.169954777, 0.037471771, 2
CNN, 100, 0.443500000, 0.138014317, 0.066368103, 3
CNN, 100, 0.448000000, 0.143531084, 0.038248062, 4
Log. Reg, 200, 0.483000000, 0.333162785, 0.002284288, 0
Log. Reg, 200, 0.483000000, 0.286123991, 0.002183437, 1
Log. Reg, 200, 0.483000000, 0.288624763, 0.001991510, 2
Log. Reg, 200, 0.483000000, 0.326974630, 0.002214909, 3
Log. Reg, 200, 0.483000000, 0.291126251, 0.002005816, 4
Lin. SVM, 200, 0.473000000, 0.041490555, 0.001525402, 0
Lin. SVM, 200, 0.473000000, 0.041311026, 0.001527071, 1
Lin. SVM, 200, 0.472500000, 0.041815758, 0.001491308, 2
Lin. SVM, 200, 0.473000000, 0.041175842, 0.001497984, 3
Lin. SVM, 200, 0.473000000, 0.041238308, 0.001526833, 4
SVM, 200, 0.491500000, 0.009383440, 0.064046860, 0
SVM, 200, 0.491500000, 0.006770611, 0.043351650, 1
SVM, 200, 0.491500000, 0.006687164, 0.043900251, 2
SVM, 200, 0.491500000, 0.006696939, 0.043912411, 3
SVM, 200, 0.491500000, 0.006854534, 0.044346094, 4
kNN, 200, 0.484500000, 0.002012253, 0.166934252, 0
kNN, 200, 0.484500000, 0.002133846, 0.173372746, 1
kNN, 200, 0.484500000, 0.002015352, 0.177138329, 2
kNN, 200, 0.484500000, 0.002343178, 0.166323900, 3
kNN, 200, 0.484500000, 0.002006769, 0.166630030, 4
RF, 200, 0.492000000, 0.022878647, 0.033097029, 0
RF, 200, 0.492000000, 0.012959957, 0.030237436, 1
RF, 200, 0.492000000, 0.015169859, 0.027810812, 2
RF, 200, 0.492000000, 0.012178421, 0.028192520, 3
RF, 200, 0.492000000, 0.011884212, 0.028123617, 4
MLP, 200, 0.501500000, 0.255513191, 0.003566265, 0
MLP, 200, 0.501500000, 0.265448093, 0.005894184, 1
MLP, 200, 0.501500000, 0.357053995, 0.003341675, 2
MLP, 200, 0.501500000, 0.251074314, 0.003274679, 3
MLP, 200, 0.501500000, 0.249803066, 0.003309965, 4
XGB, 200, 0.496500000, 0.053573370, 0.016486645, 0
XGB, 200, 0.496500000, 0.048577070, 0.017098665, 1
XGB, 200, 0.496500000, 0.052819967, 0.016978025, 2
XGB, 200, 0.496500000, 0.050576687, 0.016985655, 3
XGB, 200, 0.496500000, 0.047655821, 0.016591549, 4
SPORF, 200, 0.492000000, 0.022697210, 0.031403065, 0
SPORF, 200, 0.492000000, 0.025904179, 0.035234928, 1
SPORF, 200, 0.492000000, 0.026740551, 0.031977415, 2
SPORF, 200, 0.492000000, 0.025769472, 0.029889822, 3
SPORF, 200, 0.492000000, 0.026332140, 0.030329704, 4
MORF, 200, 0.479500000, 7.914812803, 0.071162462, 0
MORF, 200, 0.479500000, 8.033608437, 0.114357471, 1
MORF, 200, 0.479500000, 7.299192905, 0.048171520, 2
MORF, 200, 0.479500000, 7.167408466, 0.040079832, 3
MORF, 200, 0.479500000, 7.063316345, 0.048516035, 4
CNN, 200, 0.277000000, 0.466006994, 0.047652483, 0
CNN, 200, 0.276000000, 0.198822021, 0.037823439, 1
CNN, 200, 0.249000000, 0.298410654, 0.037057400, 2
CNN, 200, 0.258000000, 0.167566299, 0.036101103, 3
CNN, 200, 0.269000000, 0.166474342, 0.036216021, 4
Log. Reg, 400, 0.489500000, 0.342794180, 0.002839327, 0
Log. Reg, 400, 0.489500000, 0.277585983, 0.002254486, 1
Log. Reg, 400, 0.489500000, 0.302182913, 0.004262924, 2
Log. Reg, 400, 0.489500000, 0.299561739, 0.002163887, 3
Log. Reg, 400, 0.489500000, 0.275374174, 0.002363443, 4
Lin. SVM, 400, 0.490000000, 0.119777203, 0.001600266, 0
Lin. SVM, 400, 0.491000000, 0.120605469, 0.001554966, 1
Lin. SVM, 400, 0.491000000, 0.120846987, 0.001527786, 2
Lin. SVM, 400, 0.489500000, 0.119756937, 0.001548290, 3
Lin. SVM, 400, 0.489500000, 0.121269464, 0.001876354, 4
SVM, 400, 0.489000000, 0.022335291, 0.089051247, 0
SVM, 400, 0.489000000, 0.022784472, 0.093003511, 1
SVM, 400, 0.489000000, 0.031128645, 0.094609499, 2
SVM, 400, 0.489000000, 0.023304462, 0.092474699, 3
SVM, 400, 0.489000000, 0.022141218, 0.089037657, 4
kNN, 400, 0.409500000, 0.003554106, 0.172353745, 0
kNN, 400, 0.409500000, 0.003392696, 0.166690350, 1
kNN, 400, 0.409500000, 0.003308296, 0.166290522, 2
kNN, 400, 0.409500000, 0.003313303, 0.165794134, 3
kNN, 400, 0.409500000, 0.003555775, 0.165080547, 4
RF, 400, 0.487500000, 0.048763990, 0.033006191, 0
RF, 400, 0.487500000, 0.026835203, 0.031387806, 1
RF, 400, 0.487500000, 0.025581360, 0.029513359, 2
RF, 400, 0.487500000, 0.025497437, 0.029060125, 3
RF, 400, 0.487500000, 0.025512934, 0.029026747, 4
MLP, 400, 0.483500000, 0.524788141, 0.003410101, 0
MLP, 400, 0.483500000, 0.476887226, 0.003192663, 1
MLP, 400, 0.483500000, 0.474950314, 0.003141880, 2
MLP, 400, 0.483500000, 0.476447105, 0.003099680, 3
MLP, 400, 0.483500000, 0.481667995, 0.003895998, 4
XGB, 400, 0.480500000, 0.066698313, 0.016554356, 0
XGB, 400, 0.480500000, 0.067530394, 0.015312433, 1
XGB, 400, 0.480500000, 0.070894957, 0.015120745, 2
XGB, 400, 0.480500000, 0.078791380, 0.015508652, 3
XGB, 400, 0.480500000, 0.072624922, 0.015225649, 4
SPORF, 400, 0.495500000, 0.050557613, 0.031537533, 0
SPORF, 400, 0.495500000, 0.045838833, 0.030612469, 1
SPORF, 400, 0.495500000, 0.046394587, 0.032366037, 2
SPORF, 400, 0.495500000, 0.046507359, 0.032474995, 3
SPORF, 400, 0.495500000, 0.046685696, 0.031500340, 4
MORF, 400, 0.451500000, 17.071137667, 0.111037493, 0
MORF, 400, 0.451500000, 17.149199247, 0.040988445, 1
MORF, 400, 0.451500000, 16.892198324, 0.038115740, 2
MORF, 400, 0.451500000, 17.604945183, 0.040179968, 3
MORF, 400, 0.451500000, 16.968465090, 0.069605827, 4
CNN, 400, 0.054000000, 0.493106127, 0.050505161, 0
CNN, 400, 0.044000000, 0.368396282, 0.037694454, 1
CNN, 400, 0.036500000, 0.346474886, 0.036948919, 2
CNN, 400, 0.039000000, 0.345505953, 0.036313534, 3
CNN, 400, 0.032500000, 0.341907024, 0.036309958, 4
Log. Reg, 1000, 0.497500000, 0.332865953, 0.003160477, 0
Log. Reg, 1000, 0.497500000, 0.331339121, 0.003164291, 1
Log. Reg, 1000, 0.497500000, 0.326382637, 0.002798557, 2
Log. Reg, 1000, 0.497500000, 0.314450026, 0.002590418, 3
Log. Reg, 1000, 0.497500000, 0.291223049, 0.002186537, 4
Lin. SVM, 1000, 0.497000000, 0.269829988, 0.001639128, 0
Lin. SVM, 1000, 0.495500000, 0.270429373, 0.001611233, 1
Lin. SVM, 1000, 0.499500000, 0.270796776, 0.001493692, 2
Lin. SVM, 1000, 0.494000000, 0.272206306, 0.001606703, 3
Lin. SVM, 1000, 0.494500000, 0.275053978, 0.001836538, 4
SVM, 1000, 0.484000000, 0.151993036, 0.226319551, 0
SVM, 1000, 0.484000000, 0.124546766, 0.222127914, 1
SVM, 1000, 0.484000000, 0.125347614, 0.221107006, 2
SVM, 1000, 0.484000000, 0.125168562, 0.219763994, 3
SVM, 1000, 0.484000000, 0.125394821, 0.223819494, 4
kNN, 1000, 0.459000000, 0.009241104, 0.272536516, 0
kNN, 1000, 0.459000000, 0.009223461, 0.369991064, 1
kNN, 1000, 0.459000000, 0.008974075, 0.270182133, 2
kNN, 1000, 0.459000000, 0.013360023, 0.271255493, 3
kNN, 1000, 0.459000000, 0.008997679, 0.268504381, 4
RF, 1000, 0.443000000, 0.076255798, 0.036897421, 0
RF, 1000, 0.443000000, 0.068286896, 0.028418303, 1
RF, 1000, 0.443000000, 0.069202423, 0.028455019, 2
RF, 1000, 0.443000000, 0.068332911, 0.030073404, 3
RF, 1000, 0.443000000, 0.069190502, 0.030133963, 4
MLP, 1000, 0.431500000, 1.349468470, 0.003280640, 0
MLP, 1000, 0.431500000, 1.149235964, 0.003297806, 1
MLP, 1000, 0.431500000, 1.177165270, 0.003566980, 2
MLP, 1000, 0.431500000, 1.163273335, 0.003222942, 3
MLP, 1000, 0.431500000, 1.160379171, 0.003187418, 4
XGB, 1000, 0.286000000, 0.081285000, 0.012784243, 0
XGB, 1000, 0.286000000, 0.086710930, 0.012836456, 1
XGB, 1000, 0.286000000, 0.083016157, 0.013112545, 2
XGB, 1000, 0.286000000, 0.084105968, 0.013633728, 3
XGB, 1000, 0.286000000, 0.083914995, 0.013288975, 4
SPORF, 1000, 0.443500000, 0.119720459, 0.034639359, 0
SPORF, 1000, 0.443500000, 0.133500099, 0.035716295, 1
SPORF, 1000, 0.443500000, 0.133348942, 0.035606384, 2
SPORF, 1000, 0.443500000, 0.133592129, 0.033851624, 3
SPORF, 1000, 0.443500000, 0.132986307, 0.034569502, 4
MORF, 1000, 0.331000000, 56.741912127, 0.091714382, 0
MORF, 1000, 0.331000000, 56.561132669, 0.054469109, 1
MORF, 1000, 0.331000000, 56.079040527, 0.058663130, 2
MORF, 1000, 0.331000000, 55.388186216, 0.069470167, 3
MORF, 1000, 0.331000000, 55.924058199, 0.185199976, 4
CNN, 1000, 0.010000000, 0.905164719, 0.058133602, 0
CNN, 1000, 0.008000000, 0.759264231, 0.037453175, 1
CNN, 1000, 0.006500000, 0.730340481, 0.035986662, 2
CNN, 1000, 0.006500000, 0.738062620, 0.036310434, 3
CNN, 1000, 0.007500000, 0.722014666, 0.037261963, 4
Log. Reg, 2000, 0.497500000, 0.991315842, 0.004146338, 0
Log. Reg, 2000, 0.497500000, 0.447199106, 0.002972126, 1
Log. Reg, 2000, 0.497500000, 0.412409067, 0.002891064, 2
Log. Reg, 2000, 0.497500000, 0.405675888, 0.002883434, 3
Log. Reg, 2000, 0.497500000, 0.442494869, 0.003010511, 4
Lin. SVM, 2000, 0.500500000, 0.511052132, 0.001283884, 0
Lin. SVM, 2000, 0.498000000, 0.508098125, 0.001245499, 1
Lin. SVM, 2000, 0.495000000, 0.510502338, 0.001386166, 2
Lin. SVM, 2000, 0.496500000, 0.509582520, 0.001292467, 3
Lin. SVM, 2000, 0.494500000, 0.514197826, 0.001414299, 4
SVM, 2000, 0.464500000, 0.489094257, 0.425971270, 0
SVM, 2000, 0.464500000, 0.482037544, 0.428333521, 1
SVM, 2000, 0.464500000, 0.480629444, 0.425898552, 2
SVM, 2000, 0.464500000, 0.481582880, 0.427961111, 3
SVM, 2000, 0.464500000, 0.482086658, 0.429264545, 4
kNN, 2000, 0.518000000, 0.020409107, 0.570192575, 0
kNN, 2000, 0.518000000, 0.021208525, 0.469303608, 1
kNN, 2000, 0.518000000, 0.020657301, 0.568123817, 2
kNN, 2000, 0.518000000, 0.020645380, 0.472289324, 3
kNN, 2000, 0.518000000, 0.020995617, 0.471659899, 4
RF, 2000, 0.391000000, 0.156162977, 0.033455372, 0
RF, 2000, 0.391000000, 0.141805410, 0.028587341, 1
RF, 2000, 0.391000000, 0.141225338, 0.030930042, 2
RF, 2000, 0.391000000, 0.141466379, 0.028470039, 3
RF, 2000, 0.391000000, 0.141244411, 0.033211708, 4
MLP, 2000, 0.215500000, 2.365267277, 0.005380154, 0
MLP, 2000, 0.215500000, 2.323464632, 0.002953768, 1
MLP, 2000, 0.215500000, 2.318747759, 0.003013134, 2
MLP, 2000, 0.215500000, 2.315471649, 0.002920151, 3
MLP, 2000, 0.215500000, 2.319255829, 0.003231525, 4
XGB, 2000, 0.060500000, 0.104290247, 0.015859127, 0
XGB, 2000, 0.060500000, 0.099962473, 0.016054392, 1
XGB, 2000, 0.060500000, 0.104445457, 0.014882565, 2
XGB, 2000, 0.060500000, 0.102684021, 0.015100718, 3
XGB, 2000, 0.060500000, 0.102860928, 0.015240908, 4
SPORF, 2000, 0.390500000, 0.307035685, 0.046630383, 0
SPORF, 2000, 0.390500000, 0.306894779, 0.037192822, 1
SPORF, 2000, 0.390500000, 0.308616638, 0.037225008, 2
SPORF, 2000, 0.390500000, 0.315527916, 0.037359715, 3
SPORF, 2000, 0.390500000, 0.308099985, 0.037973404, 4
MORF, 2000, 0.141000000, 130.975428104, 0.068751097, 0
MORF, 2000, 0.141000000, 132.166032314, 0.095606089, 1
MORF, 2000, 0.141000000, 132.954276800, 0.050859928, 2
