classifier,n,Lhat,trainTime,testTime,iterate
MF, 100, 0.802900000, 26.230138302, 0.759942532, 0
MF, 500, 0.676400000, 193.428928137, 0.609347105, 0
MF, 1000, 0.642900000, 429.253302574, 0.691034555, 0
