classifier,n,Lhat,trainTime,testTime,iterate
SPORF, 10, 0.342000000, 0.001248121, 0.023780584, 4
MF, 10, 0.187500000, 0.001438856, 0.023780823, 0
MF, 10, 0.187500000, 0.001424551, 0.025522947, 1
MF, 10, 0.187500000, 0.001365423, 0.024537086, 2
MF, 10, 0.187500000, 0.001425505, 0.024261951, 3
MF, 10, 0.187500000, 0.001380920, 0.023668766, 4
Log. Reg, 50, 0.236500000, 0.276181936, 0.000964403, 0
Log. Reg, 50, 0.236500000, 0.242872953, 0.000717163, 1
Log. Reg, 50, 0.236500000, 0.247214317, 0.000751019, 2
Log. Reg, 50, 0.236500000, 0.269448042, 0.000802040, 3
Log. Reg, 50, 0.236500000, 0.238399982, 0.000750542, 4
Lin. SVM, 50, 0.255500000, 0.001613140, 0.000449896, 0
Lin. SVM, 50, 0.255500000, 0.001221418, 0.000448465, 1
Lin. SVM, 50, 0.255500000, 0.001196623, 0.000435829, 2
Lin. SVM, 50, 0.255500000, 0.001236439, 0.000441790, 3
Lin. SVM, 50, 0.255500000, 0.001175642, 0.000434875, 4
SVM, 50, 0.232500000, 0.002099514, 0.016470909, 0
SVM, 50, 0.232500000, 0.002021074, 0.016309023, 1
SVM, 50, 0.232500000, 0.001462698, 0.011548758, 2
SVM, 50, 0.232500000, 0.001372099, 0.011600733, 3
SVM, 50, 0.232500000, 0.001472235, 0.011492968, 4
kNN, 50, 0.311000000, 0.000784874, 0.173969030, 0
kNN, 50, 0.311000000, 0.000661373, 0.172423363, 1
kNN, 50, 0.311000000, 0.000635386, 0.169317007, 2
kNN, 50, 0.311000000, 0.000744343, 0.171195030, 3
kNN, 50, 0.311000000, 0.000599623, 0.175475836, 4
RF, 50, 0.242000000, 0.004520178, 0.030008793, 0
RF, 50, 0.242000000, 0.002376080, 0.025908470, 1
RF, 50, 0.242000000, 0.002407551, 0.025412321, 2
RF, 50, 0.242000000, 0.002353430, 0.031345844, 3
RF, 50, 0.242000000, 0.002412319, 0.025690317, 4
MLP, 50, 0.306000000, 0.132984877, 0.002539396, 0
MLP, 50, 0.306000000, 0.096962929, 0.002018213, 1
MLP, 50, 0.306000000, 0.096296549, 0.002030611, 2
MLP, 50, 0.306000000, 0.096432924, 0.001993656, 3
MLP, 50, 0.306000000, 0.096828699, 0.002047777, 4
XGB, 50, 0.247000000, 0.029885054, 0.012690544, 0
XGB, 50, 0.247000000, 0.017992020, 0.006803036, 1
XGB, 50, 0.247000000, 0.014476776, 0.006736517, 2
XGB, 50, 0.247000000, 0.014628410, 0.006839275, 3
XGB, 50, 0.247000000, 0.014337063, 0.006775856, 4
SPORF, 50, 0.232000000, 0.003334284, 0.026414394, 0
SPORF, 50, 0.232000000, 0.003302097, 0.025903940, 1
SPORF, 50, 0.232000000, 0.003322601, 0.026327133, 2
SPORF, 50, 0.232000000, 0.003331423, 0.027076960, 3
SPORF, 50, 0.232000000, 0.003332138, 0.025792360, 4
MF, 50, 0.143000000, 0.006132841, 0.025591612, 0
MF, 50, 0.143000000, 0.006140947, 0.025700092, 1
MF, 50, 0.143000000, 0.006101847, 0.024636984, 2
MF, 50, 0.143000000, 0.006199121, 0.026363134, 3
MF, 50, 0.143000000, 0.006494999, 0.025409222, 4
Log. Reg, 100, 0.231500000, 0.273612261, 0.000732899, 0
Log. Reg, 100, 0.231500000, 0.273151398, 0.000719547, 1
Log. Reg, 100, 0.231500000, 0.276739359, 0.000820875, 2
Log. Reg, 100, 0.231500000, 0.268971682, 0.000752926, 3
Log. Reg, 100, 0.231500000, 0.270816326, 0.000760555, 4
Lin. SVM, 100, 0.256500000, 0.001769543, 0.000431299, 0
Lin. SVM, 100, 0.256500000, 0.001884937, 0.000435591, 1
Lin. SVM, 100, 0.256500000, 0.001878023, 0.000427246, 2
Lin. SVM, 100, 0.256500000, 0.001868963, 0.000430584, 3
Lin. SVM, 100, 0.256500000, 0.001779795, 0.000430346, 4
SVM, 100, 0.209500000, 0.003589153, 0.031708956, 0
SVM, 100, 0.209500000, 0.003189087, 0.031065464, 1
SVM, 100, 0.209500000, 0.002246857, 0.022695303, 2
SVM, 100, 0.209500000, 0.002364397, 0.022082329, 3
SVM, 100, 0.209500000, 0.002445221, 0.023243189, 4
kNN, 100, 0.322000000, 0.000770330, 0.169742584, 0
kNN, 100, 0.322000000, 0.000837326, 0.173606396, 1
kNN, 100, 0.322000000, 0.000781059, 0.171528578, 2
kNN, 100, 0.322000000, 0.000771999, 0.171647787, 3
kNN, 100, 0.322000000, 0.000851393, 0.173200369, 4
RF, 100, 0.213500000, 0.010680437, 0.026447058, 0
RF, 100, 0.213500000, 0.004744530, 0.025655746, 1
RF, 100, 0.213500000, 0.004823685, 0.025897264, 2
RF, 100, 0.213500000, 0.004787207, 0.024455786, 3
RF, 100, 0.213500000, 0.004784346, 0.024863005, 4
MLP, 100, 0.282000000, 0.176262140, 0.002760172, 0
MLP, 100, 0.282000000, 0.175448895, 0.002509356, 1
MLP, 100, 0.282000000, 0.177300930, 0.002780914, 2
MLP, 100, 0.282000000, 0.132550716, 0.002032518, 3
MLP, 100, 0.282000000, 0.132710934, 0.002071857, 4
XGB, 100, 0.254500000, 0.018780470, 0.006834507, 0
XGB, 100, 0.254500000, 0.017194748, 0.006736755, 1
XGB, 100, 0.254500000, 0.018592834, 0.006789923, 2
XGB, 100, 0.254500000, 0.017333269, 0.006720304, 3
XGB, 100, 0.254500000, 0.017082930, 0.006755352, 4
SPORF, 100, 0.209500000, 0.008715868, 0.027111530, 0
SPORF, 100, 0.209500000, 0.005928516, 0.027395248, 1
SPORF, 100, 0.209500000, 0.007482290, 0.027265549, 2
SPORF, 100, 0.209500000, 0.007419586, 0.026736021, 3
SPORF, 100, 0.209500000, 0.007436514, 0.026854038, 4
MF, 100, 0.151500000, 0.017463446, 0.026931763, 0
MF, 100, 0.151500000, 0.017705202, 0.026649237, 1
MF, 100, 0.151500000, 0.017173052, 0.026566505, 2
MF, 100, 0.151500000, 0.017811537, 0.026028395, 3
MF, 100, 0.151500000, 0.018278360, 0.049949646, 4
Log. Reg, 200, 0.205000000, 0.318656206, 0.001051426, 0
Log. Reg, 200, 0.205000000, 0.309973240, 0.000956535, 1
Log. Reg, 200, 0.205000000, 0.297355652, 0.001931906, 2
Log. Reg, 200, 0.205000000, 0.259444714, 0.000803471, 3
Log. Reg, 200, 0.205000000, 0.262605667, 0.000928879, 4
Lin. SVM, 200, 0.234000000, 0.005546808, 0.000428915, 0
Lin. SVM, 200, 0.234000000, 0.004983664, 0.000439405, 1
Lin. SVM, 200, 0.234000000, 0.006758451, 0.000471592, 2
Lin. SVM, 200, 0.234000000, 0.006634712, 0.000426054, 3
Lin. SVM, 200, 0.234000000, 0.005038023, 0.000425577, 4
SVM, 200, 0.182500000, 0.008340836, 0.060828209, 0
SVM, 200, 0.182500000, 0.006123781, 0.043069601, 1
SVM, 200, 0.182500000, 0.006207228, 0.042608023, 2
SVM, 200, 0.182500000, 0.005976677, 0.043056011, 3
SVM, 200, 0.182500000, 0.006079912, 0.043178797, 4
kNN, 200, 0.315000000, 0.001248360, 0.172581196, 0
kNN, 200, 0.315000000, 0.001224279, 0.168390989, 1
kNN, 200, 0.315000000, 0.001133919, 0.172104120, 2
kNN, 200, 0.315000000, 0.001149178, 0.170950413, 3
kNN, 200, 0.315000000, 0.001142263, 0.178116322, 4
RF, 200, 0.188000000, 0.020084620, 0.027144194, 0
RF, 200, 0.188000000, 0.010519505, 0.025328398, 1
RF, 200, 0.188000000, 0.010462761, 0.024629354, 2
RF, 200, 0.188000000, 0.010534286, 0.025197029, 3
RF, 200, 0.188000000, 0.010473490, 0.025857925, 4
MLP, 200, 0.244000000, 0.256328583, 0.002322912, 0
MLP, 200, 0.244000000, 0.221797228, 0.002063990, 1
MLP, 200, 0.244000000, 0.221079588, 0.002060890, 2
MLP, 200, 0.244000000, 0.220639944, 0.002064228, 3
MLP, 200, 0.244000000, 0.221184492, 0.002022982, 4
XGB, 200, 0.213500000, 0.041617393, 0.008554935, 0
XGB, 200, 0.213500000, 0.039884806, 0.007256269, 1
XGB, 200, 0.213500000, 0.050628424, 0.007221699, 2
XGB, 200, 0.213500000, 0.051532507, 0.007240295, 3
XGB, 200, 0.213500000, 0.042155743, 0.007216454, 4
SPORF, 200, 0.179500000, 0.017650604, 0.026981354, 0
SPORF, 200, 0.179500000, 0.015557051, 0.026496887, 1
SPORF, 200, 0.179500000, 0.015504599, 0.027718782, 2
SPORF, 200, 0.179500000, 0.015630007, 0.026792049, 3
SPORF, 200, 0.179500000, 0.015638828, 0.027448177, 4
MF, 200, 0.141500000, 0.048907757, 0.027218103, 0
MF, 200, 0.141500000, 0.049899578, 0.027156115, 1
MF, 200, 0.141500000, 0.050677776, 0.027323246, 2
MF, 200, 0.141500000, 0.049792051, 0.026991367, 3
MF, 200, 0.141500000, 0.048917532, 0.027202368, 4
Log. Reg, 400, 0.166000000, 0.322474241, 0.000916958, 0
Log. Reg, 400, 0.166000000, 0.254144192, 0.000703812, 1
Log. Reg, 400, 0.166000000, 0.297051907, 0.000927687, 2
Log. Reg, 400, 0.166000000, 0.295954466, 0.000730276, 3
Log. Reg, 400, 0.166000000, 0.304233789, 0.000788450, 4
Lin. SVM, 400, 0.187500000, 0.033151150, 0.000458956, 0
Lin. SVM, 400, 0.187500000, 0.032886267, 0.000466347, 1
Lin. SVM, 400, 0.188000000, 0.029084921, 0.000398874, 2
Lin. SVM, 400, 0.188000000, 0.024694920, 0.000930786, 3
Lin. SVM, 400, 0.187500000, 0.024371862, 0.000386953, 4
SVM, 400, 0.162000000, 0.020569324, 0.076459646, 0
SVM, 400, 0.162000000, 0.020520926, 0.076868773, 1
SVM, 400, 0.162000000, 0.020114899, 0.076214790, 2
SVM, 400, 0.162000000, 0.020057917, 0.077360868, 3
SVM, 400, 0.162000000, 0.020034313, 0.076079607, 4
kNN, 400, 0.311500000, 0.002214432, 0.175332069, 0
kNN, 400, 0.311500000, 0.002136946, 0.169822216, 1
kNN, 400, 0.311500000, 0.002051592, 0.172478676, 2
kNN, 400, 0.311500000, 0.002294064, 0.170532465, 3
kNN, 400, 0.311500000, 0.002012730, 0.170817852, 4
RF, 400, 0.165500000, 0.034433126, 0.026374817, 0
RF, 400, 0.165500000, 0.026593208, 0.026103497, 1
RF, 400, 0.165500000, 0.026594400, 0.026321888, 2
RF, 400, 0.165500000, 0.026536465, 0.025617123, 3
RF, 400, 0.165500000, 0.026564598, 0.026260138, 4
MLP, 400, 0.180000000, 0.412546635, 0.002423286, 0
MLP, 400, 0.180000000, 0.432116747, 0.002266169, 1
MLP, 400, 0.180000000, 0.390065432, 0.002275944, 2
MLP, 400, 0.180000000, 0.381155491, 0.002018452, 3
MLP, 400, 0.180000000, 0.380967379, 0.002013445, 4
XGB, 400, 0.189000000, 0.111992359, 0.007269144, 0
XGB, 400, 0.189000000, 0.115868807, 0.007285833, 1
XGB, 400, 0.189000000, 0.109111786, 0.007260084, 2
XGB, 400, 0.189000000, 0.101715088, 0.007296324, 3
XGB, 400, 0.189000000, 0.100767612, 0.007364273, 4
SPORF, 400, 0.149000000, 0.033190012, 0.030034304, 0
SPORF, 400, 0.149000000, 0.033032179, 0.029386997, 1
SPORF, 400, 0.149000000, 0.033037424, 0.030546427, 2
SPORF, 400, 0.149000000, 0.032917500, 0.029108047, 3
SPORF, 400, 0.149000000, 0.032834053, 0.028851986, 4
MF, 400, 0.139000000, 0.137058020, 0.029281139, 0
MF, 400, 0.139000000, 0.137619734, 0.029546499, 1
MF, 400, 0.139000000, 0.137017488, 0.028717518, 2
MF, 400, 0.139000000, 0.140267849, 0.029628754, 3
MF, 400, 0.139000000, 0.138267040, 0.028770447, 4
Log. Reg, 1000, 0.157500000, 0.335835218, 0.000982761, 0
Log. Reg, 1000, 0.157500000, 0.306116104, 0.000937939, 1
Log. Reg, 1000, 0.157500000, 0.257250547, 0.000687838, 2
Log. Reg, 1000, 0.157500000, 0.256555557, 0.000888109, 3
Log. Reg, 1000, 0.157500000, 0.255734682, 0.001440763, 4
Lin. SVM, 1000, 0.153500000, 0.110702276, 0.000383854, 0
Lin. SVM, 1000, 0.154000000, 0.109428644, 0.000395060, 1
Lin. SVM, 1000, 0.154000000, 0.109379053, 0.000374079, 2
Lin. SVM, 1000, 0.154500000, 0.108854532, 0.000377417, 3
Lin. SVM, 1000, 0.154000000, 0.109850883, 0.000403643, 4
SVM, 1000, 0.150000000, 0.092103958, 0.158383608, 0
SVM, 1000, 0.150000000, 0.091063976, 0.157799959, 1
SVM, 1000, 0.150000000, 0.090483904, 0.158568859, 2
SVM, 1000, 0.150000000, 0.090930462, 0.157872438, 3
SVM, 1000, 0.150000000, 0.090696335, 0.157428265, 4
kNN, 1000, 0.291500000, 0.006266117, 0.172102213, 0
kNN, 1000, 0.291500000, 0.006127119, 0.373929739, 1
kNN, 1000, 0.291500000, 0.006242275, 0.167678118, 2
kNN, 1000, 0.291500000, 0.006077528, 0.370692968, 3
kNN, 1000, 0.291500000, 0.006122112, 0.272685051, 4
RF, 1000, 0.147000000, 0.094027519, 0.028314114, 0
RF, 1000, 0.147000000, 0.083907604, 0.027775526, 1
RF, 1000, 0.147000000, 0.083886862, 0.028061628, 2
RF, 1000, 0.147000000, 0.083857298, 0.027178049, 3
RF, 1000, 0.147000000, 0.083827257, 0.026952267, 4
MLP, 1000, 0.163000000, 1.031177521, 0.002939701, 0
MLP, 1000, 0.163000000, 1.027189016, 0.002480030, 1
MLP, 1000, 0.163000000, 1.011346340, 0.002346754, 2
MLP, 1000, 0.163000000, 0.835314751, 0.002290010, 3
MLP, 1000, 0.163000000, 0.823895454, 0.002186298, 4
XGB, 1000, 0.173500000, 0.193876266, 0.007360220, 0
XGB, 1000, 0.173500000, 0.199263573, 0.007268667, 1
XGB, 1000, 0.173500000, 0.185556412, 0.007425308, 2
XGB, 1000, 0.173500000, 0.199455023, 0.007191181, 3
XGB, 1000, 0.173500000, 0.182024240, 0.007070780, 4
SPORF, 1000, 0.141500000, 0.099013805, 0.027434111, 0
SPORF, 1000, 0.141500000, 0.102410316, 0.028819799, 1
SPORF, 1000, 0.141500000, 0.099853516, 0.028880596, 2
SPORF, 1000, 0.141500000, 0.100068331, 0.028838873, 3
SPORF, 1000, 0.141500000, 0.099737883, 0.027845383, 4
MF, 1000, 0.132500000, 0.485577345, 0.029605150, 0
MF, 1000, 0.132500000, 0.487116337, 0.031100035, 1
MF, 1000, 0.132500000, 0.493862629, 0.030675411, 2
MF, 1000, 0.132500000, 0.490739584, 0.030750990, 3
MF, 1000, 0.132500000, 0.519218683, 0.030894518, 4
Log. Reg, 2000, 0.144500000, 0.438537121, 0.000867128, 0
Log. Reg, 2000, 0.144500000, 0.404677868, 0.000876427, 1
Log. Reg, 2000, 0.144500000, 0.360944033, 0.000891685, 2
Log. Reg, 2000, 0.144500000, 0.397279024, 0.000856876, 3
Log. Reg, 2000, 0.144500000, 0.418099880, 0.000886202, 4
Lin. SVM, 2000, 0.145500000, 0.285325527, 0.000599146, 0
Lin. SVM, 2000, 0.146000000, 0.285246611, 0.000566959, 1
Lin. SVM, 2000, 0.145500000, 0.286936283, 0.000593901, 2
Lin. SVM, 2000, 0.146500000, 0.284785032, 0.000579834, 3
Lin. SVM, 2000, 0.146500000, 0.284910202, 0.000581264, 4
SVM, 2000, 0.142500000, 0.316634655, 0.270535946, 0
SVM, 2000, 0.142500000, 0.310119629, 0.271641254, 1
SVM, 2000, 0.142500000, 0.309080839, 0.270395041, 2
SVM, 2000, 0.142500000, 0.310106039, 0.269915104, 3
SVM, 2000, 0.142500000, 0.315941334, 0.271134615, 4
kNN, 2000, 0.272500000, 0.014028788, 0.371230602, 0
kNN, 2000, 0.272500000, 0.013417244, 0.273325682, 1
kNN, 2000, 0.272500000, 0.014167547, 0.473097324, 2
kNN, 2000, 0.272500000, 0.014229298, 0.673953533, 3
kNN, 2000, 0.272500000, 0.014485121, 0.271781683, 4
RF, 2000, 0.141500000, 0.214865685, 0.027220488, 0
RF, 2000, 0.141500000, 0.194064856, 0.027040005, 1
RF, 2000, 0.141500000, 0.193819761, 0.027262449, 2
RF, 2000, 0.141500000, 0.194293976, 0.027285337, 3
RF, 2000, 0.141500000, 0.193907738, 0.027242184, 4
MLP, 2000, 0.162500000, 1.508399963, 0.002047777, 0
MLP, 2000, 0.162500000, 1.469913960, 0.002049685, 1
MLP, 2000, 0.162500000, 1.472085953, 0.002039194, 2
MLP, 2000, 0.162500000, 1.473568916, 0.002081156, 3
MLP, 2000, 0.162500000, 1.472584963, 0.002106905, 4
XGB, 2000, 0.161500000, 0.267222404, 0.007133722, 0
XGB, 2000, 0.161500000, 0.196147919, 0.007134199, 1
XGB, 2000, 0.161500000, 0.209561348, 0.007280588, 2
XGB, 2000, 0.161500000, 0.204214096, 0.007101059, 3
XGB, 2000, 0.161500000, 0.206190586, 0.007045269, 4
SPORF, 2000, 0.134500000, 0.226159811, 0.029597044, 0
SPORF, 2000, 0.134500000, 0.218438625, 0.029960871, 1
SPORF, 2000, 0.134500000, 0.221525908, 0.029824972, 2
SPORF, 2000, 0.134500000, 0.219022274, 0.028768063, 3
SPORF, 2000, 0.134500000, 0.222100496, 0.030035496, 4
MF, 2000, 0.128000000, 1.142194748, 0.052138567, 0
MF, 2000, 0.128000000, 1.144458532, 0.031769276, 1
MF, 2000, 0.128000000, 1.157889128, 0.044425726, 2
MF, 2000, 0.128000000, 1.142569780, 0.030239582, 3
MF, 2000, 0.128000000, 1.132324696, 0.053082466, 4
