classifier,n,Lhat,trainTime,testTime,iterate
RF, 10, 0.388500000, 0.005099535, 0.030175209, 0
RF, 10, 0.388500000, 0.000985146, 0.025016546, 1
RF, 10, 0.388500000, 0.001015663, 0.023945093, 2
RF, 10, 0.388500000, 0.000956297, 0.025035858, 3
RF, 10, 0.388500000, 0.001028538, 0.024070501, 4
RF, 50, 0.242000000, 0.002259254, 0.025844574, 0
RF, 50, 0.242000000, 0.002468348, 0.024452448, 1
RF, 50, 0.242000000, 0.002292871, 0.025994539, 2
RF, 50, 0.242000000, 0.002265453, 0.026372433, 3
RF, 50, 0.242000000, 0.002221584, 0.026222229, 4
RF, 100, 0.213500000, 0.006042242, 0.033515215, 0
RF, 100, 0.213500000, 0.004753828, 0.026138067, 1
RF, 100, 0.213500000, 0.004768610, 0.026139736, 2
RF, 100, 0.213500000, 0.006742239, 0.025165081, 3
RF, 100, 0.213500000, 0.006316900, 0.027492762, 4
RF, 200, 0.188000000, 0.011390448, 0.025693893, 0
RF, 200, 0.188000000, 0.010968685, 0.034607649, 1
RF, 200, 0.188000000, 0.011179686, 0.025376558, 2
RF, 200, 0.188000000, 0.011065006, 0.025372744, 3
RF, 200, 0.188000000, 0.011090755, 0.026189566, 4
RF, 400, 0.165500000, 0.027567625, 0.026934862, 0
RF, 400, 0.165500000, 0.026647568, 0.026731014, 1
RF, 400, 0.165500000, 0.026646376, 0.026410103, 2
RF, 400, 0.165500000, 0.026703119, 0.027156353, 3
RF, 400, 0.165500000, 0.026644230, 0.027503729, 4
RF, 1000, 0.147000000, 0.085269451, 0.027867794, 0
RF, 1000, 0.147000000, 0.082659006, 0.027465105, 1
RF, 1000, 0.147000000, 0.082566500, 0.026849508, 2
RF, 1000, 0.147000000, 0.082769156, 0.027531147, 3
RF, 1000, 0.147000000, 0.082658529, 0.027173519, 4
RF, 2000, 0.141500000, 0.203323126, 0.028301239, 0
RF, 2000, 0.141500000, 0.195161343, 0.027358532, 1
RF, 2000, 0.141500000, 0.194641352, 0.027505636, 2
RF, 2000, 0.141500000, 0.194868088, 0.027428389, 3
RF, 2000, 0.141500000, 0.195670128, 0.027330637, 4
