classifier,n,Lhat,trainTime,testTime,iterate
MF, 10, 0.198500000, 0.069298983, 0.039415359, 0
MF, 50, 0.144500000, 0.206996441, 0.042897701, 0
MF, 100, 0.153500000, 0.441341162, 0.044793606, 0
MF, 200, 0.138500000, 0.908271551, 0.043986320, 0
MF, 400, 0.140500000, 1.810086012, 0.048872709, 0
MF, 1000, 0.135000000, 4.148877859, 0.051264763, 0
MF, 2000, 0.132000000, 8.342859268, 0.056862593, 0
