classifier,n,Lhat,trainTime,testTime,iterate
SVM, 50, 0.232500000, 0.001347780, 0.011770725, 1
SVM, 50, 0.232500000, 0.001274824, 0.011206865, 2
SVM, 50, 0.232500000, 0.001409769, 0.011407614, 3
SVM, 50, 0.232500000, 0.001354933, 0.011289120, 4
kNN, 50, 0.311000000, 0.000858068, 0.182777882, 0
kNN, 50, 0.311000000, 0.000683069, 0.168616056, 1
kNN, 50, 0.311000000, 0.000733137, 0.167900562, 2
kNN, 50, 0.311000000, 0.000694752, 0.164935350, 3
kNN, 50, 0.311000000, 0.000667334, 0.164814472, 4
RF, 50, 0.242000000, 0.006336451, 0.032418251, 0
RF, 50, 0.242000000, 0.002303123, 0.025129795, 1
RF, 50, 0.242000000, 0.002275705, 0.025868177, 2
RF, 50, 0.242000000, 0.002268314, 0.025696278, 3
RF, 50, 0.242000000, 0.002281904, 0.025250435, 4
MLP, 50, 0.306000000, 0.130032778, 0.002704382, 0
MLP, 50, 0.306000000, 0.110041380, 0.002016783, 1
MLP, 50, 0.306000000, 0.095740080, 0.002084255, 2
MLP, 50, 0.306000000, 0.095340729, 0.002041817, 3
MLP, 50, 0.306000000, 0.095592737, 0.002054930, 4
XGB, 50, 0.247000000, 0.015134096, 0.013780117, 0
XGB, 50, 0.247000000, 0.014739752, 0.013639688, 1
XGB, 50, 0.247000000, 0.014629126, 0.013627768, 2
XGB, 50, 0.247000000, 0.015423298, 0.013762951, 3
XGB, 50, 0.247000000, 0.014785051, 0.013725519, 4
SPORF, 50, 0.232000000, 0.002922058, 0.026132822, 0
SPORF, 50, 0.232000000, 0.004333735, 0.026745081, 1
SPORF, 50, 0.232000000, 0.002980471, 0.025793076, 2
SPORF, 50, 0.232000000, 0.002890110, 0.026648045, 3
SPORF, 50, 0.232000000, 0.002948523, 0.026450157, 4
MF, 50, 0.142000000, 0.006242275, 0.026085377, 0
MF, 50, 0.142000000, 0.006314993, 0.026190996, 1
MF, 50, 0.142000000, 0.006292343, 0.025105238, 2
MF, 50, 0.142000000, 0.006334066, 0.024991274, 3
MF, 50, 0.142000000, 0.006323814, 0.026035309, 4
CNN, 50, 0.166500000, 0.113479137, 0.023340464, 0
CNN, 50, 0.185000000, 0.056968212, 0.022964954, 1
CNN, 50, 0.169000000, 0.056679726, 0.022430182, 2
CNN, 50, 0.195500000, 0.056868076, 0.022672653, 3
CNN, 50, 0.195000000, 0.059002876, 0.022710562, 4
Log. Reg, 100, 0.231500000, 0.235388517, 0.000715494, 0
Log. Reg, 100, 0.231500000, 0.248036385, 0.000884056, 1
Log. Reg, 100, 0.231500000, 0.262157202, 0.000835419, 2
Log. Reg, 100, 0.231500000, 0.239233255, 0.000889063, 3
Log. Reg, 100, 0.231500000, 0.264789581, 0.000781536, 4
Lin. SVM, 100, 0.256500000, 0.001704931, 0.000387669, 0
Lin. SVM, 100, 0.256500000, 0.001356840, 0.000396490, 1
Lin. SVM, 100, 0.256500000, 0.001343727, 0.000395298, 2
Lin. SVM, 100, 0.256500000, 0.001339197, 0.000406265, 3
Lin. SVM, 100, 0.256500000, 0.001640320, 0.005249500, 4
SVM, 100, 0.209500000, 0.002735853, 0.022923231, 0
SVM, 100, 0.209500000, 0.002532482, 0.022945642, 1
SVM, 100, 0.209500000, 0.002410889, 0.023722410, 2
SVM, 100, 0.209500000, 0.002351046, 0.023303747, 3
SVM, 100, 0.209500000, 0.002504110, 0.023352623, 4
kNN, 100, 0.322000000, 0.000863552, 0.176219702, 0
kNN, 100, 0.322000000, 0.000735521, 0.174944162, 1
kNN, 100, 0.322000000, 0.000843048, 0.169647932, 2
kNN, 100, 0.322000000, 0.000736475, 0.171545267, 3
kNN, 100, 0.322000000, 0.000764370, 0.174830914, 4
RF, 100, 0.213500000, 0.010856152, 0.027086735, 0
RF, 100, 0.213500000, 0.004714251, 0.026224136, 1
RF, 100, 0.213500000, 0.004751444, 0.026423931, 2
RF, 100, 0.213500000, 0.004684925, 0.026362658, 3
RF, 100, 0.213500000, 0.004705429, 0.026485682, 4
MLP, 100, 0.282000000, 0.178601027, 0.004781246, 0
MLP, 100, 0.282000000, 0.130313158, 0.002075434, 1
MLP, 100, 0.282000000, 0.130886555, 0.002074003, 2
MLP, 100, 0.282000000, 0.131005049, 0.002054691, 3
MLP, 100, 0.282000000, 0.131201267, 0.002057552, 4
XGB, 100, 0.254500000, 0.020848036, 0.013946056, 0
XGB, 100, 0.254500000, 0.018208265, 0.013360023, 1
XGB, 100, 0.254500000, 0.017830849, 0.013214827, 2
XGB, 100, 0.254500000, 0.018314123, 0.013358593, 3
XGB, 100, 0.254500000, 0.022342205, 0.013444901, 4
SPORF, 100, 0.209500000, 0.006865501, 0.026919842, 0
SPORF, 100, 0.209500000, 0.005980730, 0.027070761, 1
SPORF, 100, 0.209500000, 0.006043434, 0.027735233, 2
SPORF, 100, 0.209500000, 0.005767107, 0.027789593, 3
SPORF, 100, 0.209500000, 0.006038904, 0.027689695, 4
MF, 100, 0.151000000, 0.016616821, 0.027039528, 0
MF, 100, 0.151000000, 0.017600775, 0.027857304, 1
MF, 100, 0.151000000, 0.016907930, 0.027988672, 2
MF, 100, 0.151000000, 0.016782522, 0.027558088, 3
MF, 100, 0.151000000, 0.017463446, 0.026765108, 4
CNN, 100, 0.190000000, 0.163645983, 0.048000336, 0
CNN, 100, 0.182000000, 0.085005522, 0.031221867, 1
CNN, 100, 0.179000000, 0.084856510, 0.031316519, 2
CNN, 100, 0.196500000, 0.094734907, 0.034588099, 3
CNN, 100, 0.209000000, 0.085272074, 0.031487942, 4
Log. Reg, 200, 0.205000000, 0.275608778, 0.000732422, 0
Log. Reg, 200, 0.205000000, 0.269223928, 0.000801563, 1
Log. Reg, 200, 0.205000000, 0.285894871, 0.001122475, 2
Log. Reg, 200, 0.205000000, 0.251262188, 0.000912428, 3
Log. Reg, 200, 0.205000000, 0.252752781, 0.000720739, 4
Lin. SVM, 200, 0.234000000, 0.005326986, 0.000490189, 0
Lin. SVM, 200, 0.234000000, 0.003722906, 0.000406265, 1
Lin. SVM, 200, 0.234000000, 0.004869461, 0.000427485, 2
Lin. SVM, 200, 0.234000000, 0.004840612, 0.000401974, 3
Lin. SVM, 200, 0.234000000, 0.003646851, 0.000418186, 4
SVM, 200, 0.182500000, 0.006198645, 0.043436527, 0
SVM, 200, 0.182500000, 0.006148338, 0.042832613, 1
SVM, 200, 0.182500000, 0.005877972, 0.042157173, 2
SVM, 200, 0.182500000, 0.006094694, 0.042521715, 3
SVM, 200, 0.182500000, 0.005972862, 0.042129040, 4
kNN, 200, 0.315000000, 0.002805471, 0.175765276, 0
kNN, 200, 0.315000000, 0.001110554, 0.171614647, 1
kNN, 200, 0.315000000, 0.001161814, 0.171239853, 2
kNN, 200, 0.315000000, 0.001182318, 0.169982910, 3
kNN, 200, 0.315000000, 0.001208782, 0.169810057, 4
RF, 200, 0.188000000, 0.020697117, 0.025787115, 0
RF, 200, 0.188000000, 0.010822296, 0.026586294, 1
RF, 200, 0.188000000, 0.010828257, 0.026681185, 2
RF, 200, 0.188000000, 0.010761261, 0.026757479, 3
RF, 200, 0.188000000, 0.010871172, 0.026407719, 4
MLP, 200, 0.244000000, 0.235127211, 0.002214432, 0
MLP, 200, 0.244000000, 0.207417250, 0.002120495, 1
MLP, 200, 0.244000000, 0.207144737, 0.002037764, 2
MLP, 200, 0.244000000, 0.205865383, 0.002147913, 3
MLP, 200, 0.244000000, 0.206612110, 0.001996279, 4
XGB, 200, 0.213500000, 0.062516212, 0.013533592, 0
XGB, 200, 0.213500000, 0.055658102, 0.013518810, 1
XGB, 200, 0.213500000, 0.039699316, 0.013537407, 2
XGB, 200, 0.213500000, 0.042052507, 0.013672352, 3
XGB, 200, 0.213500000, 0.046756029, 0.013618231, 4
SPORF, 200, 0.179500000, 0.015203714, 0.028153658, 0
SPORF, 200, 0.179500000, 0.015353918, 0.028000593, 1
SPORF, 200, 0.179500000, 0.015274286, 0.027160168, 2
SPORF, 200, 0.179500000, 0.016325235, 0.028363466, 3
SPORF, 200, 0.179500000, 0.014964104, 0.028434277, 4
MF, 200, 0.141500000, 0.050584793, 0.027533293, 0
MF, 200, 0.141500000, 0.053861618, 0.028478622, 1
MF, 200, 0.141500000, 0.050257683, 0.027100325, 2
MF, 200, 0.141500000, 0.052024126, 0.028217793, 3
MF, 200, 0.141500000, 0.050666094, 0.028360844, 4
CNN, 200, 0.178500000, 0.287547588, 0.039909601, 0
CNN, 200, 0.169500000, 0.115421772, 0.032380104, 1
CNN, 200, 0.170500000, 0.116517067, 0.036647320, 2
CNN, 200, 0.174000000, 0.166941404, 0.036400795, 3
CNN, 200, 0.164000000, 0.210527182, 0.032747746, 4
Log. Reg, 400, 0.166000000, 0.318656445, 0.000764132, 0
Log. Reg, 400, 0.166000000, 0.256506920, 0.000966549, 1
Log. Reg, 400, 0.166000000, 0.282817602, 0.000825405, 2
Log. Reg, 400, 0.166000000, 0.261893272, 0.000942945, 3
Log. Reg, 400, 0.166000000, 0.263527155, 0.000960112, 4
Lin. SVM, 400, 0.187500000, 0.036695004, 0.000422001, 0
Lin. SVM, 400, 0.187500000, 0.033215046, 0.000462532, 1
Lin. SVM, 400, 0.188000000, 0.033126116, 0.000465393, 2
Lin. SVM, 400, 0.188000000, 0.033126354, 0.000481844, 3
Lin. SVM, 400, 0.187500000, 0.033006430, 0.000459194, 4
SVM, 400, 0.162000000, 0.026540518, 0.104680538, 0
SVM, 400, 0.162000000, 0.021296024, 0.079183340, 1
SVM, 400, 0.162000000, 0.020776272, 0.078685284, 2
SVM, 400, 0.162000000, 0.020877600, 0.078393936, 3
SVM, 400, 0.162000000, 0.021236897, 0.078772068, 4
kNN, 400, 0.311500000, 0.002172232, 0.174514771, 0
kNN, 400, 0.311500000, 0.002061129, 0.169277906, 1
kNN, 400, 0.311500000, 0.002086163, 0.167159557, 2
kNN, 400, 0.311500000, 0.002058268, 0.166100264, 3
kNN, 400, 0.311500000, 0.002058983, 0.163134336, 4
RF, 400, 0.165500000, 0.034014225, 0.026602745, 0
RF, 400, 0.165500000, 0.026151657, 0.025202751, 1
RF, 400, 0.165500000, 0.026376247, 0.025307178, 2
RF, 400, 0.165500000, 0.026182890, 0.025448799, 3
RF, 400, 0.165500000, 0.026479483, 0.027295351, 4
MLP, 400, 0.180000000, 0.387491465, 0.002329588, 0
MLP, 400, 0.180000000, 0.378489256, 0.002085924, 1
MLP, 400, 0.180000000, 0.380640745, 0.002122164, 2
MLP, 400, 0.180000000, 0.456186771, 0.002097130, 3
MLP, 400, 0.180000000, 0.394641399, 0.002177477, 4
XGB, 400, 0.189000000, 0.104803562, 0.012865543, 0
XGB, 400, 0.189000000, 0.093943834, 0.012626410, 1
XGB, 400, 0.189000000, 0.108184338, 0.012763977, 2
XGB, 400, 0.189000000, 0.107899189, 0.012705564, 3
XGB, 400, 0.189000000, 0.109307289, 0.013026476, 4
SPORF, 400, 0.149000000, 0.032630920, 0.029651403, 0
SPORF, 400, 0.149000000, 0.033029079, 0.030024290, 1
SPORF, 400, 0.149000000, 0.033024788, 0.028922081, 2
SPORF, 400, 0.149000000, 0.033032417, 0.030111313, 3
SPORF, 400, 0.149000000, 0.033357620, 0.029623508, 4
MF, 400, 0.138500000, 0.132168531, 0.028933764, 0
MF, 400, 0.138500000, 0.134372711, 0.030207872, 1
MF, 400, 0.138500000, 0.132713079, 0.030156851, 2
MF, 400, 0.138500000, 0.137131691, 0.030739546, 3
MF, 400, 0.138500000, 0.132881165, 0.029404402, 4
CNN, 400, 0.173000000, 0.329971313, 0.044403791, 0
CNN, 400, 0.173500000, 0.177177191, 0.040865660, 1
CNN, 400, 0.165500000, 0.206313848, 0.041962147, 2
CNN, 400, 0.175500000, 0.228871107, 0.041671753, 3
CNN, 400, 0.182500000, 0.255662680, 0.041856289, 4
Log. Reg, 1000, 0.157500000, 0.316003561, 0.000900269, 0
Log. Reg, 1000, 0.157500000, 0.261074066, 0.000859499, 1
Log. Reg, 1000, 0.157500000, 0.259804010, 0.000788689, 2
Log. Reg, 1000, 0.157500000, 0.303102016, 0.000793695, 3
Log. Reg, 1000, 0.157500000, 0.287096500, 0.000749111, 4
Lin. SVM, 1000, 0.153500000, 0.171832561, 0.000697613, 0
Lin. SVM, 1000, 0.154000000, 0.108725548, 0.000402689, 1
Lin. SVM, 1000, 0.154000000, 0.108158827, 0.000396490, 2
Lin. SVM, 1000, 0.154500000, 0.107871771, 0.000393152, 3
Lin. SVM, 1000, 0.154000000, 0.108680725, 0.000390291, 4
SVM, 1000, 0.150000000, 0.091980457, 0.162104845, 0
SVM, 1000, 0.150000000, 0.093735933, 0.163397551, 1
SVM, 1000, 0.150000000, 0.093763590, 0.182085752, 2
SVM, 1000, 0.150000000, 0.093842268, 0.165020943, 3
SVM, 1000, 0.150000000, 0.093882084, 0.165646553, 4
kNN, 1000, 0.291500000, 0.006434202, 0.370755672, 0
kNN, 1000, 0.291500000, 0.006196260, 0.370396137, 1
kNN, 1000, 0.291500000, 0.006325006, 0.369897842, 2
kNN, 1000, 0.291500000, 0.006187916, 0.369277716, 3
kNN, 1000, 0.291500000, 0.006365776, 0.269649982, 4
RF, 1000, 0.147000000, 0.091502428, 0.028639555, 0
RF, 1000, 0.147000000, 0.083937883, 0.027861357, 1
RF, 1000, 0.147000000, 0.083705902, 0.028132200, 2
RF, 1000, 0.147000000, 0.083169699, 0.027431488, 3
RF, 1000, 0.147000000, 0.083697796, 0.029101849, 4
MLP, 1000, 0.163000000, 0.816024542, 0.002455711, 0
MLP, 1000, 0.163000000, 0.777662277, 0.002115011, 1
MLP, 1000, 0.163000000, 0.775473356, 0.002055407, 2
MLP, 1000, 0.163000000, 0.772939920, 0.002073050, 3
MLP, 1000, 0.163000000, 0.774055481, 0.002034426, 4
XGB, 1000, 0.173500000, 0.201654673, 0.012210608, 0
XGB, 1000, 0.173500000, 0.199235439, 0.012441158, 1
XGB, 1000, 0.173500000, 0.192444086, 0.012842894, 2
XGB, 1000, 0.173500000, 0.192716122, 0.012929201, 3
XGB, 1000, 0.173500000, 0.195670366, 0.012678146, 4
SPORF, 1000, 0.141500000, 0.095898628, 0.029852867, 0
SPORF, 1000, 0.141500000, 0.095536709, 0.029022932, 1
SPORF, 1000, 0.141500000, 0.097482443, 0.029294491, 2
SPORF, 1000, 0.141500000, 0.095686913, 0.029295206, 3
SPORF, 1000, 0.141500000, 0.097357512, 0.029086351, 4
MF, 1000, 0.132500000, 0.483307123, 0.031358719, 0
MF, 1000, 0.132500000, 0.488438606, 0.031695604, 1
MF, 1000, 0.132500000, 0.496981382, 0.031222105, 2
MF, 1000, 0.132500000, 0.487251043, 0.030753136, 3
MF, 1000, 0.132500000, 0.492086411, 0.030809879, 4
CNN, 1000, 0.167000000, 1.181456566, 0.031890154, 0
CNN, 1000, 0.173500000, 0.368285418, 0.031456709, 1
CNN, 1000, 0.172000000, 0.642436028, 0.031591415, 2
CNN, 1000, 0.173000000, 0.367735386, 0.031649351, 3
CNN, 1000, 0.168000000, 0.408055544, 0.031815290, 4
Log. Reg, 2000, 0.144500000, 0.423859835, 0.000889778, 0
Log. Reg, 2000, 0.144500000, 0.365026236, 0.000908613, 1
Log. Reg, 2000, 0.144500000, 0.420081139, 0.000899553, 2
Log. Reg, 2000, 0.144500000, 0.369651556, 0.000841141, 3
Log. Reg, 2000, 0.144500000, 0.366597891, 0.000913143, 4
Lin. SVM, 2000, 0.145500000, 0.319504499, 0.000583887, 0
Lin. SVM, 2000, 0.146000000, 0.320209026, 0.000641823, 1
Lin. SVM, 2000, 0.145500000, 0.326625109, 0.000729799, 2
Lin. SVM, 2000, 0.146500000, 0.320787430, 0.000890255, 3
Lin. SVM, 2000, 0.146500000, 0.287366629, 0.000599384, 4
SVM, 2000, 0.142500000, 0.314622164, 0.274113178, 0
SVM, 2000, 0.142500000, 0.317913294, 0.282153368, 1
SVM, 2000, 0.142500000, 0.317959547, 0.275060415, 2
SVM, 2000, 0.142500000, 0.317349195, 0.274574518, 3
SVM, 2000, 0.142500000, 0.314709663, 0.281220436, 4
kNN, 2000, 0.272500000, 0.013939857, 0.481246471, 0
kNN, 2000, 0.272500000, 0.013867855, 0.470286846, 1
kNN, 2000, 0.272500000, 0.014059544, 0.270551205, 2
kNN, 2000, 0.272500000, 0.014210463, 0.475225687, 3
kNN, 2000, 0.272500000, 0.014393806, 0.566984177, 4
RF, 2000, 0.141500000, 0.207218647, 0.032327175, 0
RF, 2000, 0.141500000, 0.195832014, 0.028070688, 1
RF, 2000, 0.141500000, 0.194385052, 0.028185368, 2
RF, 2000, 0.141500000, 0.194480419, 0.028211832, 3
RF, 2000, 0.141500000, 0.194095373, 0.028445005, 4
MLP, 2000, 0.162500000, 1.731807947, 0.002432346, 0
MLP, 2000, 0.162500000, 1.452208996, 0.002110720, 1
MLP, 2000, 0.162500000, 1.456649065, 0.002171278, 2
MLP, 2000, 0.162500000, 1.452956915, 0.002075434, 3
MLP, 2000, 0.162500000, 1.454651356, 0.002146959, 4
XGB, 2000, 0.161500000, 0.243828297, 0.012929678, 0
XGB, 2000, 0.161500000, 0.221123457, 0.013278723, 1
XGB, 2000, 0.161500000, 0.220576048, 0.013463974, 2
XGB, 2000, 0.161500000, 0.225692272, 0.013329268, 3
XGB, 2000, 0.161500000, 0.219967604, 0.013230801, 4
SPORF, 2000, 0.134500000, 0.219763279, 0.030349255, 0
SPORF, 2000, 0.134500000, 0.217826605, 0.030487299, 1
SPORF, 2000, 0.134500000, 0.217775822, 0.030726671, 2
SPORF, 2000, 0.134500000, 0.218205214, 0.030791759, 3
SPORF, 2000, 0.134500000, 0.218094587, 0.030700684, 4
MF, 2000, 0.131000000, 1.150842428, 0.037423611, 0
MF, 2000, 0.131000000, 1.156836033, 0.033184290, 1
MF, 2000, 0.131000000, 1.173431873, 0.033309221, 2
MF, 2000, 0.131000000, 1.120840073, 0.032534599, 3
MF, 2000, 0.131000000, 1.149272442, 0.031563997, 4
CNN, 2000, 0.175500000, 1.696525097, 0.022379398, 0
CNN, 2000, 0.178000000, 0.934619427, 0.029139519, 1
CNN, 2000, 0.189500000, 0.939329624, 0.022415400, 2
CNN, 2000, 0.183000000, 0.646281242, 0.021892548, 3
CNN, 2000, 0.182000000, 0.678335190, 0.026196003, 4
