classifier,n,Lhat,trainTime,testTime,iterate
Lin. SVM, 50, 0.255500000, 0.001887560, 0.000558376, 0
Lin. SVM, 50, 0.255500000, 0.001602173, 0.000504017, 1
Lin. SVM, 50, 0.255500000, 0.001553535, 0.000510216, 2
Lin. SVM, 50, 0.255500000, 0.001336336, 0.000286579, 3
Lin. SVM, 50, 0.255500000, 0.000874281, 0.000290871, 4
SVM, 50, 0.232500000, 0.001744509, 0.016313314, 0
SVM, 50, 0.232500000, 0.001502752, 0.016208649, 1
SVM, 50, 0.232500000, 0.001416206, 0.016209364, 2
SVM, 50, 0.232500000, 0.001425743, 0.016222715, 3
SVM, 50, 0.232500000, 0.001429558, 0.016219139, 4
kNN, 50, 0.311000000, 0.001660824, 0.173532009, 0
kNN, 50, 0.311000000, 0.000501394, 0.174387455, 1
kNN, 50, 0.311000000, 0.000455856, 0.173618555, 2
kNN, 50, 0.311000000, 0.000417948, 0.171160221, 3
kNN, 50, 0.311000000, 0.000418663, 0.177936792, 4
RF, 50, 0.238500000, 1.503555298, 0.317543268, 0
RF, 50, 0.228000000, 1.521719933, 0.316156626, 1
RF, 50, 0.222000000, 1.624271631, 0.315718174, 2
RF, 50, 0.251000000, 1.491789818, 0.316865206, 3
RF, 50, 0.238000000, 1.502731800, 0.316061020, 4
MLP, 50, 0.306000000, 0.104755402, 0.002150297, 0
MLP, 50, 0.306000000, 0.098093748, 0.001998901, 1
MLP, 50, 0.306000000, 0.098385811, 0.002030611, 2
MLP, 50, 0.306000000, 0.097707987, 0.001989841, 3
MLP, 50, 0.306000000, 0.098042011, 0.002013922, 4
SPORF, 50, 0.231000000, 0.003807783, 0.030823708, 0
SPORF, 50, 0.231000000, 0.002614498, 0.027655602, 1
SPORF, 50, 0.231000000, 0.002648830, 0.026261091, 2
SPORF, 50, 0.231000000, 0.002668858, 0.027512074, 3
SPORF, 50, 0.231000000, 0.002695322, 0.027365446, 4
MF, 50, 0.145000000, 0.005395651, 0.024941444, 0
MF, 50, 0.145000000, 0.005533457, 0.028552771, 1
MF, 50, 0.145000000, 0.005981207, 0.026266098, 2
MF, 50, 0.145000000, 0.005343676, 0.026634216, 3
MF, 50, 0.145000000, 0.005271912, 0.026651621, 4
Log. Reg, 100, 0.231500000, 0.250656366, 0.000938654, 0
Log. Reg, 100, 0.231500000, 0.235365152, 0.000986814, 1
Log. Reg, 100, 0.231500000, 0.282288313, 0.000693798, 2
Log. Reg, 100, 0.231500000, 0.269918680, 0.000821829, 3
Log. Reg, 100, 0.231500000, 0.246211052, 0.002154589, 4
Lin. SVM, 100, 0.256500000, 0.004827499, 0.000423908, 0
Lin. SVM, 100, 0.256500000, 0.001842499, 0.000289917, 1
Lin. SVM, 100, 0.256500000, 0.001456022, 0.000288010, 2
Lin. SVM, 100, 0.256500000, 0.001670361, 0.000318289, 3
Lin. SVM, 100, 0.256500000, 0.001472235, 0.000294209, 4
SVM, 100, 0.209500000, 0.004461527, 0.031529188, 0
SVM, 100, 0.209500000, 0.002833843, 0.031425714, 1
SVM, 100, 0.209500000, 0.002813816, 0.031454563, 2
SVM, 100, 0.209500000, 0.002791166, 0.031435490, 3
SVM, 100, 0.209500000, 0.003063917, 0.031452417, 4
kNN, 100, 0.322000000, 0.002239943, 0.180748463, 0
kNN, 100, 0.322000000, 0.000714302, 0.172944069, 1
kNN, 100, 0.322000000, 0.000715733, 0.177718401, 2
kNN, 100, 0.322000000, 0.000730991, 0.175379038, 3
kNN, 100, 0.322000000, 0.000581741, 0.173321724, 4
RF, 100, 0.209500000, 1.518374205, 0.316416979, 0
RF, 100, 0.213500000, 1.579760790, 0.315092564, 1
RF, 100, 0.208500000, 1.534047365, 0.317995071, 2
RF, 100, 0.206500000, 1.601307392, 0.316592455, 3
RF, 100, 0.218000000, 1.525105238, 0.316643476, 4
MLP, 100, 0.282000000, 0.141962528, 0.002669334, 0
MLP, 100, 0.282000000, 0.139366388, 0.002124548, 1
MLP, 100, 0.282000000, 0.132225037, 0.002121925, 2
MLP, 100, 0.282000000, 0.135203362, 0.002130032, 3
MLP, 100, 0.282000000, 0.135120392, 0.002121449, 4
SPORF, 100, 0.202500000, 0.012333155, 0.028560877, 0
SPORF, 100, 0.202500000, 0.005614996, 0.028043985, 1
SPORF, 100, 0.202500000, 0.005754709, 0.028466463, 2
SPORF, 100, 0.202500000, 0.005843878, 0.028162241, 3
SPORF, 100, 0.202500000, 0.005360126, 0.027928114, 4
MF, 100, 0.151500000, 0.015024185, 0.028027058, 0
MF, 100, 0.151500000, 0.015100241, 0.027338982, 1
MF, 100, 0.151500000, 0.015308619, 0.027722836, 2
MF, 100, 0.151500000, 0.015203238, 0.028467417, 3
MF, 100, 0.151500000, 0.015753508, 0.031111479, 4
Log. Reg, 200, 0.205000000, 0.352571964, 0.000902176, 0
Log. Reg, 200, 0.205000000, 0.296292782, 0.000811100, 1
Log. Reg, 200, 0.205000000, 0.346736908, 0.000825405, 2
Log. Reg, 200, 0.205000000, 0.342533112, 0.000918865, 3
Log. Reg, 200, 0.205000000, 0.279099464, 0.000838280, 4
Lin. SVM, 200, 0.234000000, 0.009502411, 0.000612020, 0
Lin. SVM, 200, 0.234000000, 0.006099701, 0.000318766, 1
Lin. SVM, 200, 0.234000000, 0.004903555, 0.000308990, 2
Lin. SVM, 200, 0.234000000, 0.004930973, 0.000299931, 3
Lin. SVM, 200, 0.234000000, 0.004804611, 0.000301361, 4
SVM, 200, 0.182500000, 0.008048534, 0.060723066, 0
SVM, 200, 0.182500000, 0.008704901, 0.060139656, 1
SVM, 200, 0.182500000, 0.007972002, 0.057322264, 2
SVM, 200, 0.182500000, 0.006053686, 0.043368816, 3
SVM, 200, 0.182500000, 0.006096840, 0.043296576, 4
kNN, 200, 0.315000000, 0.001294136, 0.176501513, 0
kNN, 200, 0.315000000, 0.001065016, 0.173916817, 1
kNN, 200, 0.315000000, 0.002264738, 0.217635632, 2
kNN, 200, 0.315000000, 0.001092911, 0.174284935, 3
kNN, 200, 0.315000000, 0.001065254, 0.175244570, 4
RF, 200, 0.185000000, 1.626318932, 0.321364880, 0
RF, 200, 0.187500000, 1.593083620, 0.319787025, 1
RF, 200, 0.190000000, 1.595897675, 0.316709518, 2
RF, 200, 0.179500000, 1.538353682, 0.316914797, 3
RF, 200, 0.190000000, 1.612564802, 0.320103407, 4
MLP, 200, 0.244000000, 0.218015909, 0.002447367, 0
MLP, 200, 0.244000000, 0.212064266, 0.002129078, 1
MLP, 200, 0.244000000, 0.208684921, 0.002021790, 2
MLP, 200, 0.244000000, 0.208117485, 0.002320528, 3
MLP, 200, 0.244000000, 0.226044416, 0.002094984, 4
SPORF, 200, 0.177500000, 0.023618460, 0.030490637, 0
SPORF, 200, 0.177500000, 0.012842178, 0.029607296, 1
SPORF, 200, 0.177500000, 0.012840748, 0.029577017, 2
SPORF, 200, 0.177500000, 0.013039827, 0.028116226, 3
SPORF, 200, 0.177500000, 0.012785435, 0.028111458, 4
MF, 200, 0.141500000, 0.043915510, 0.027494907, 0
MF, 200, 0.141500000, 0.043194771, 0.028794050, 1
MF, 200, 0.141500000, 0.043388844, 0.028870106, 2
MF, 200, 0.141500000, 0.043264151, 0.028784275, 3
MF, 200, 0.141500000, 0.043196201, 0.027867079, 4
Log. Reg, 400, 0.166000000, 0.371052742, 0.000950813, 0
Log. Reg, 400, 0.166000000, 0.287823200, 0.000874758, 1
Log. Reg, 400, 0.166000000, 0.321138382, 0.000794172, 2
Log. Reg, 400, 0.166000000, 0.297625065, 0.000744104, 3
Log. Reg, 400, 0.166000000, 0.274151802, 0.000708342, 4
Lin. SVM, 400, 0.187000000, 0.035452127, 0.000511169, 0
Lin. SVM, 400, 0.187500000, 0.032534361, 0.000332594, 1
Lin. SVM, 400, 0.187000000, 0.033571005, 0.001556396, 2
Lin. SVM, 400, 0.186500000, 0.032862186, 0.000348806, 3
Lin. SVM, 400, 0.187000000, 0.033027172, 0.000371218, 4
SVM, 400, 0.162000000, 0.026669264, 0.095958471, 0
SVM, 400, 0.162000000, 0.020288229, 0.078680277, 1
SVM, 400, 0.162000000, 0.020269156, 0.077313900, 2
SVM, 400, 0.162000000, 0.020371437, 0.077358246, 3
SVM, 400, 0.162000000, 0.020326853, 0.080065727, 4
kNN, 400, 0.311500000, 0.002193451, 0.172211885, 0
kNN, 400, 0.311500000, 0.002000093, 0.180099249, 1
kNN, 400, 0.311500000, 0.002006292, 0.295890808, 2
kNN, 400, 0.311500000, 0.001982212, 0.176438093, 3
kNN, 400, 0.311500000, 0.001988411, 0.170230389, 4
RF, 400, 0.170500000, 1.585590363, 0.317370176, 0
RF, 400, 0.161000000, 1.555259705, 0.316479206, 1
RF, 400, 0.162000000, 1.643177509, 0.316011429, 2
RF, 400, 0.165500000, 1.606283665, 0.315783501, 3
RF, 400, 0.162500000, 1.677703381, 0.317821980, 4
MLP, 400, 0.180000000, 0.427903891, 0.003065348, 0
MLP, 400, 0.180000000, 0.392591476, 0.002185822, 1
MLP, 400, 0.180000000, 0.481098652, 0.002612591, 2
MLP, 400, 0.180000000, 0.442382574, 0.002105236, 3
MLP, 400, 0.180000000, 0.383954525, 0.002115726, 4
SPORF, 400, 0.157500000, 0.036792994, 0.028734922, 0
SPORF, 400, 0.157500000, 0.028483152, 0.028396606, 1
SPORF, 400, 0.157500000, 0.028312445, 0.027906418, 2
SPORF, 400, 0.157500000, 0.028509617, 0.029163361, 3
SPORF, 400, 0.157500000, 0.028500080, 0.029273510, 4
MF, 400, 0.138000000, 0.123894930, 0.028773069, 0
MF, 400, 0.138000000, 0.125139236, 0.030308008, 1
MF, 400, 0.138000000, 0.125551939, 0.031306028, 2
MF, 400, 0.138000000, 0.118831158, 0.029864073, 3
MF, 400, 0.138000000, 0.120183706, 0.029931545, 4
Log. Reg, 1000, 0.157500000, 0.354369879, 0.000783205, 0
Log. Reg, 1000, 0.157500000, 0.332604647, 0.000689983, 1
Log. Reg, 1000, 0.157500000, 0.342729330, 0.000761986, 2
Log. Reg, 1000, 0.157500000, 0.349354029, 0.001015186, 3
Log. Reg, 1000, 0.157500000, 0.367925406, 0.000823498, 4
Lin. SVM, 1000, 0.153500000, 0.150679111, 0.000624180, 0
Lin. SVM, 1000, 0.154000000, 0.144789457, 0.000590801, 1
Lin. SVM, 1000, 0.153500000, 0.145704746, 0.000596285, 2
Lin. SVM, 1000, 0.154000000, 0.135679007, 0.000489950, 3
Lin. SVM, 1000, 0.154500000, 0.110217333, 0.000473738, 4
SVM, 1000, 0.150000000, 0.091742516, 0.160683870, 0
SVM, 1000, 0.150000000, 0.093539715, 0.163745165, 1
SVM, 1000, 0.150000000, 0.092525005, 0.159978867, 2
SVM, 1000, 0.150000000, 0.091865540, 0.164700508, 3
SVM, 1000, 0.150000000, 0.092410088, 0.159915209, 4
kNN, 1000, 0.291500000, 0.006436586, 0.274621248, 0
kNN, 1000, 0.291500000, 0.006058931, 0.278245211, 1
kNN, 1000, 0.291500000, 0.006570816, 0.372685194, 2
kNN, 1000, 0.291500000, 0.006432772, 0.373183727, 3
kNN, 1000, 0.291500000, 0.006186485, 0.274776220, 4
RF, 1000, 0.147000000, 1.802946329, 0.319827557, 0
RF, 1000, 0.149500000, 1.749991655, 0.317072630, 1
RF, 1000, 0.152000000, 1.680790186, 0.313102245, 2
RF, 1000, 0.150500000, 1.716003656, 0.316745996, 3
RF, 1000, 0.150000000, 1.693183184, 0.314703465, 4
MLP, 1000, 0.163000000, 0.894171238, 0.002308846, 0
MLP, 1000, 0.163000000, 0.851720095, 0.002151251, 1
MLP, 1000, 0.163000000, 0.807679653, 0.002167225, 2
MLP, 1000, 0.163000000, 1.022649288, 0.002610683, 3
MLP, 1000, 0.163000000, 1.030395269, 0.002555132, 4
SPORF, 1000, 0.141000000, 0.091303587, 0.028983355, 0
SPORF, 1000, 0.141000000, 0.085757017, 0.030258179, 1
SPORF, 1000, 0.141000000, 0.085438251, 0.028763533, 2
SPORF, 1000, 0.141000000, 0.085775852, 0.029900074, 3
SPORF, 1000, 0.141000000, 0.085292339, 0.029743910, 4
MF, 1000, 0.131000000, 0.427414894, 0.030415535, 0
MF, 1000, 0.131000000, 0.434105158, 0.030447483, 1
MF, 1000, 0.131000000, 0.428233147, 0.030357599, 2
MF, 1000, 0.131000000, 0.431109667, 0.034387827, 3
MF, 1000, 0.131000000, 0.428579807, 0.030179501, 4
Log. Reg, 2000, 0.144500000, 0.464982510, 0.000807524, 0
Log. Reg, 2000, 0.144500000, 0.397449732, 0.000935793, 1
Log. Reg, 2000, 0.144500000, 0.378349781, 0.000801563, 2
Log. Reg, 2000, 0.144500000, 0.378645658, 0.000890255, 3
Log. Reg, 2000, 0.144500000, 0.422396183, 0.000766993, 4
Lin. SVM, 2000, 0.146500000, 0.339005470, 0.000731945, 0
Lin. SVM, 2000, 0.146500000, 0.333430767, 0.000443459, 1
Lin. SVM, 2000, 0.147000000, 0.335386276, 0.000428915, 2
Lin. SVM, 2000, 0.147000000, 0.336067200, 0.000423670, 3
Lin. SVM, 2000, 0.146000000, 0.337905645, 0.000694752, 4
SVM, 2000, 0.142500000, 0.367935658, 0.279169559, 0
SVM, 2000, 0.142500000, 0.317903519, 0.279219151, 1
SVM, 2000, 0.142500000, 0.320743561, 0.277165651, 2
SVM, 2000, 0.142500000, 0.310689449, 0.272450924, 3
SVM, 2000, 0.142500000, 0.311890841, 0.270166397, 4
kNN, 2000, 0.272500000, 0.013669491, 0.568787336, 0
kNN, 2000, 0.272500000, 0.013537407, 0.575010300, 1
kNN, 2000, 0.272500000, 0.014544487, 0.378975630, 2
kNN, 2000, 0.272500000, 0.015132427, 0.575267315, 3
kNN, 2000, 0.272500000, 0.014287233, 0.580605507, 4
RF, 2000, 0.145000000, 1.540099144, 0.314110994, 0
RF, 2000, 0.143500000, 1.543832064, 0.316118002, 1
RF, 2000, 0.145000000, 1.560913563, 0.314750671, 2
RF, 2000, 0.142000000, 1.554481268, 0.416075468, 3
RF, 2000, 0.141000000, 1.547935724, 0.316105604, 4
MLP, 2000, 0.162500000, 1.741983414, 0.003547907, 0
MLP, 2000, 0.162500000, 1.692665577, 0.002229214, 1
MLP, 2000, 0.162500000, 1.524249792, 0.002952337, 2
MLP, 2000, 0.162500000, 1.796550274, 0.002615690, 3
MLP, 2000, 0.162500000, 1.821590185, 0.002127171, 4
SPORF, 2000, 0.134000000, 0.195355892, 0.031292200, 0
SPORF, 2000, 0.134000000, 0.188770294, 0.030219316, 1
SPORF, 2000, 0.134000000, 0.188711405, 0.030894279, 2
SPORF, 2000, 0.134000000, 0.188309908, 0.030171394, 3
SPORF, 2000, 0.134000000, 0.188506603, 0.029857874, 4
MF, 2000, 0.131500000, 0.999630690, 0.031594515, 0
MF, 2000, 0.131500000, 0.972387552, 0.032219410, 1
MF, 2000, 0.131500000, 0.976711512, 0.032055855, 2
MF, 2000, 0.131500000, 0.986181498, 0.032320499, 3
MF, 2000, 0.131500000, 0.973540306, 0.034152508, 4
