classifier,n,Lhat,trainTime,testTime,iterate
kNN, 50, 0.020500000, 0.000906706, 0.171933174, 2
kNN, 50, 0.020500000, 0.000891209, 0.176561594, 3
kNN, 50, 0.020500000, 0.000974655, 0.175644875, 4
RF, 50, 0.035000000, 0.009835005, 0.033111334, 0
RF, 50, 0.035000000, 0.003510475, 0.029560804, 1
RF, 50, 0.035000000, 0.003479719, 0.031105518, 2
RF, 50, 0.035000000, 0.003505945, 0.031022310, 3
RF, 50, 0.035000000, 0.003489017, 0.030173540, 4
MLP, 50, 0.266000000, 0.095543146, 0.005660057, 0
MLP, 50, 0.266000000, 0.081604242, 0.003937483, 1
MLP, 50, 0.266000000, 0.072726250, 0.003886938, 2
MLP, 50, 0.266000000, 0.072437763, 0.003905058, 3
MLP, 50, 0.266000000, 0.072917700, 0.003987312, 4
XGB, 50, 0.272000000, 0.038460493, 0.080162048, 0
XGB, 50, 0.272000000, 0.028825283, 0.074614286, 1
XGB, 50, 0.272000000, 0.028577805, 0.075546265, 2
XGB, 50, 0.272000000, 0.028541327, 0.075462580, 3
XGB, 50, 0.272000000, 0.028689861, 0.074603796, 4
SPORF, 50, 0.119500000, 0.004990339, 0.031351805, 0
SPORF, 50, 0.119500000, 0.005189896, 0.031869650, 1
SPORF, 50, 0.119500000, 0.005183458, 0.030569792, 2
SPORF, 50, 0.119500000, 0.005177259, 0.031642437, 3
SPORF, 50, 0.119500000, 0.005207062, 0.031318903, 4
MF, 50, 0.010000000, 0.006673098, 0.031279564, 0
MF, 50, 0.013000000, 0.006718159, 0.030972481, 1
MF, 50, 0.013000000, 0.006721258, 0.029842377, 2
MF, 50, 0.013000000, 0.006794930, 0.030524969, 3
MF, 50, 0.013000000, 0.006703615, 0.030878544, 4
CNN, 50, 0.017500000, 0.134096384, 0.111529112, 0
CNN, 50, 0.000500000, 0.129407883, 0.113093853, 1
CNN, 50, 0.000500000, 0.151772022, 0.117275953, 2
CNN, 50, 0.000500000, 0.147760153, 0.094816923, 3
CNN, 50, 0.000500000, 0.136085272, 0.095990658, 4
Log. Reg, 100, 0.504000000, 0.349323273, 0.002707958, 0
Log. Reg, 100, 0.504000000, 0.286964178, 0.002747774, 1
Log. Reg, 100, 0.504000000, 0.289808989, 0.002424240, 2
Log. Reg, 100, 0.504000000, 0.337913275, 0.002713203, 3
Log. Reg, 100, 0.504000000, 0.322038889, 0.003352404, 4
Lin. SVM, 100, 0.503000000, 0.071717501, 0.001551151, 0
Lin. SVM, 100, 0.503000000, 0.075866461, 0.001563549, 1
Lin. SVM, 100, 0.502500000, 0.071738243, 0.001555681, 2
Lin. SVM, 100, 0.503000000, 0.071593523, 0.001551151, 3
Lin. SVM, 100, 0.503500000, 0.072902679, 0.001580954, 4
SVM, 100, 0.075000000, 0.009279728, 0.155491829, 0
SVM, 100, 0.075000000, 0.009270191, 0.154915571, 1
SVM, 100, 0.075000000, 0.009407043, 0.155595779, 2
SVM, 100, 0.075000000, 0.009202242, 0.155531645, 3
SVM, 100, 0.075000000, 0.009543180, 0.155439615, 4
kNN, 100, 0.011500000, 0.002025127, 0.169454098, 0
kNN, 100, 0.011500000, 0.001873493, 0.172367334, 1
kNN, 100, 0.011500000, 0.001815319, 0.169296503, 2
kNN, 100, 0.011500000, 0.001897573, 0.172346830, 3
kNN, 100, 0.011500000, 0.001961231, 0.168820858, 4
RF, 100, 0.002000000, 0.014820814, 0.031318426, 0
RF, 100, 0.002000000, 0.006099224, 0.031033278, 1
RF, 100, 0.002000000, 0.005901814, 0.029640913, 2
RF, 100, 0.002000000, 0.005855083, 0.029945612, 3
RF, 100, 0.002000000, 0.005932093, 0.030014038, 4
MLP, 100, 0.154000000, 0.094254017, 0.004381418, 0
MLP, 100, 0.154000000, 0.089645624, 0.004065514, 1
MLP, 100, 0.154000000, 0.089686871, 0.003923178, 2
MLP, 100, 0.154000000, 0.089640617, 0.003952026, 3
MLP, 100, 0.154000000, 0.089341640, 0.003929853, 4
XGB, 100, 0.191000000, 0.041881800, 0.081574202, 0
XGB, 100, 0.191000000, 0.042240381, 0.074889898, 1
XGB, 100, 0.191000000, 0.042110682, 0.074675083, 2
XGB, 100, 0.191000000, 0.041768789, 0.074809074, 3
XGB, 100, 0.191000000, 0.041628838, 0.079949856, 4
SPORF, 100, 0.006000000, 0.012104988, 0.033224583, 0
SPORF, 100, 0.006000000, 0.010537624, 0.032014847, 1
SPORF, 100, 0.006000000, 0.010527134, 0.032867908, 2
SPORF, 100, 0.006000000, 0.010524988, 0.031924009, 3
SPORF, 100, 0.006000000, 0.010807991, 0.033633709, 4
MF, 100, 0.012500000, 0.014841795, 0.030774355, 0
MF, 100, 0.012500000, 0.016134977, 0.032156944, 1
MF, 100, 0.012500000, 0.015327692, 0.032414913, 2
MF, 100, 0.012500000, 0.014680624, 0.032686710, 3
MF, 100, 0.012500000, 0.014561176, 0.032111883, 4
CNN, 100, 0.000500000, 0.190299273, 0.118767023, 0
CNN, 100, 0.000500000, 0.179347515, 0.114754438, 1
CNN, 100, 0.000500000, 0.196568489, 0.120644808, 2
CNN, 100, 0.000500000, 0.174122572, 0.117237568, 3
CNN, 100, 0.000500000, 0.190936089, 0.123587608, 4
Log. Reg, 200, 0.503000000, 0.442720413, 0.002641678, 0
Log. Reg, 200, 0.503000000, 0.381652832, 0.002615213, 1
Log. Reg, 200, 0.503000000, 0.408608198, 0.002577066, 2
Log. Reg, 200, 0.503000000, 0.373285055, 0.002274036, 3
Log. Reg, 200, 0.503000000, 0.438148022, 0.004264593, 4
Lin. SVM, 200, 0.526500000, 0.271754980, 0.001816511, 0
Lin. SVM, 200, 0.509500000, 0.274558067, 0.001703739, 1
Lin. SVM, 200, 0.501000000, 0.272622108, 0.001829624, 2
Lin. SVM, 200, 0.499000000, 0.278937817, 0.001684904, 3
Lin. SVM, 200, 0.506500000, 0.274969339, 0.001811028, 4
SVM, 200, 0.007000000, 0.033870459, 0.297601461, 0
SVM, 200, 0.007000000, 0.033192873, 0.295214176, 1
SVM, 200, 0.007000000, 0.033313751, 0.294739723, 2
SVM, 200, 0.007000000, 0.032250643, 0.295869112, 3
SVM, 200, 0.007000000, 0.033066034, 0.295257330, 4
kNN, 200, 0.006000000, 0.004554510, 0.171162128, 0
kNN, 200, 0.006000000, 0.004581928, 0.169792891, 1
kNN, 200, 0.006000000, 0.004659653, 0.170523643, 2
kNN, 200, 0.006000000, 0.004527092, 0.169125080, 3
kNN, 200, 0.006000000, 0.004444361, 0.167240858, 4
RF, 200, 0.001000000, 0.024442196, 0.034396172, 0
RF, 200, 0.001000000, 0.011929512, 0.030362606, 1
RF, 200, 0.001000000, 0.011974573, 0.030931473, 2
RF, 200, 0.001000000, 0.011900663, 0.029090643, 3
RF, 200, 0.001000000, 0.011965513, 0.030734777, 4
MLP, 200, 0.015000000, 0.150473356, 0.004584789, 0
MLP, 200, 0.015000000, 0.148275852, 0.004522324, 1
MLP, 200, 0.015000000, 0.149492025, 0.004455805, 2
MLP, 200, 0.015000000, 0.149302483, 0.004447460, 3
MLP, 200, 0.015000000, 0.149331570, 0.004499912, 4
XGB, 200, 0.065500000, 0.172922134, 0.078408718, 0
XGB, 200, 0.065500000, 0.067581654, 0.075503826, 1
XGB, 200, 0.065500000, 0.068905115, 0.075619936, 2
XGB, 200, 0.065500000, 0.065518856, 0.076828957, 3
XGB, 200, 0.065500000, 0.064736843, 0.077938318, 4
SPORF, 200, 0.003000000, 0.023689270, 0.035095930, 0
SPORF, 200, 0.003000000, 0.021834373, 0.035919428, 1
SPORF, 200, 0.003000000, 0.021545649, 0.035545111, 2
SPORF, 200, 0.003000000, 0.021685600, 0.035546303, 3
SPORF, 200, 0.003000000, 0.021721840, 0.035409927, 4
MF, 200, 0.001000000, 0.031372309, 0.032754183, 0
MF, 200, 0.001000000, 0.031738281, 0.032845736, 1
MF, 200, 0.001000000, 0.031956911, 0.032466173, 2
MF, 200, 0.001000000, 0.031445980, 0.033377647, 3
MF, 200, 0.001000000, 0.031844854, 0.031865597, 4
CNN, 200, 0.000500000, 0.252530098, 0.114784718, 0
CNN, 200, 0.000500000, 0.246533155, 0.107091665, 1
CNN, 200, 0.000500000, 0.247165203, 0.113479614, 2
CNN, 200, 0.000500000, 0.246425867, 0.113804340, 3
CNN, 200, 0.000500000, 0.245518923, 0.107607603, 4
Log. Reg, 400, 0.506500000, 0.402269840, 0.002366304, 0
Log. Reg, 400, 0.506500000, 0.387528419, 0.002501488, 1
Log. Reg, 400, 0.506500000, 0.408469915, 0.002742290, 2
Log. Reg, 400, 0.506500000, 0.424416542, 0.002790928, 3
Log. Reg, 400, 0.506500000, 0.383277178, 0.002184868, 4
Lin. SVM, 400, 0.490000000, 0.586957932, 0.001804352, 0
Lin. SVM, 400, 0.498500000, 0.586554050, 0.002557516, 1
Lin. SVM, 400, 0.498000000, 0.581739902, 0.001778364, 2
Lin. SVM, 400, 0.498500000, 0.591567039, 0.001710415, 3
Lin. SVM, 400, 0.512500000, 0.584876776, 0.001868486, 4
SVM, 400, 0.000500000, 0.139978409, 0.575210094, 0
SVM, 400, 0.000500000, 0.124102354, 0.576942921, 1
SVM, 400, 0.000500000, 0.123798609, 0.574065447, 2
SVM, 400, 0.000500000, 0.123550653, 0.577864885, 3
SVM, 400, 0.000500000, 0.123611927, 0.574679613, 4
kNN, 400, 0.000500000, 0.011653662, 0.167811394, 0
kNN, 400, 0.000500000, 0.011484385, 0.271641493, 1
kNN, 400, 0.000500000, 0.011319399, 0.177791834, 2
kNN, 400, 0.000500000, 0.011115551, 0.268014193, 3
kNN, 400, 0.000500000, 0.011638403, 0.168177605, 4
RF, 400, 0.000500000, 0.047768116, 0.036113501, 0
RF, 400, 0.000500000, 0.022733212, 0.029397964, 1
RF, 400, 0.000500000, 0.022524834, 0.029677153, 2
RF, 400, 0.000500000, 0.022699356, 0.030767202, 3
RF, 400, 0.000500000, 0.022547245, 0.030556440, 4
MLP, 400, 0.000500000, 0.249593258, 0.003957987, 0
MLP, 400, 0.000500000, 0.207416296, 0.003954411, 1
MLP, 400, 0.000500000, 0.208224773, 0.003896713, 2
MLP, 400, 0.000500000, 0.214932442, 0.004771948, 3
MLP, 400, 0.000500000, 0.216604948, 0.004145384, 4
XGB, 400, 0.018500000, 0.122011900, 0.081955671, 0
XGB, 400, 0.018500000, 0.081385374, 0.075684071, 1
XGB, 400, 0.018500000, 0.081037998, 0.077281952, 2
XGB, 400, 0.018500000, 0.080466747, 0.078187227, 3
XGB, 400, 0.018500000, 0.087647200, 0.077498436, 4
SPORF, 400, 0.000500000, 0.040346861, 0.034940481, 0
SPORF, 400, 0.000500000, 0.039556980, 0.034180164, 1
SPORF, 400, 0.000500000, 0.039823055, 0.034670591, 2
SPORF, 400, 0.000500000, 0.039541483, 0.034379721, 3
SPORF, 400, 0.000500000, 0.039764404, 0.033481121, 4
MF, 400, 0.000500000, 0.066092014, 0.033537626, 0
MF, 400, 0.000500000, 0.066154718, 0.034610271, 1
MF, 400, 0.000500000, 0.066021442, 0.033421516, 2
MF, 400, 0.000500000, 0.066453457, 0.033159018, 3
MF, 400, 0.000500000, 0.066215515, 0.033202410, 4
CNN, 400, 0.002000000, 0.920237541, 0.129695177, 0
CNN, 400, 0.005500000, 1.125157118, 0.119036198, 1
CNN, 400, 0.000000000, 0.982286930, 0.113856554, 2
CNN, 400, 0.000000000, 1.225275040, 0.117134571, 3
CNN, 400, 0.000000000, 1.122547150, 0.101186752, 4
Log. Reg, 1000, 0.478000000, 0.460561514, 0.002822638, 0
Log. Reg, 1000, 0.478000000, 0.425611496, 0.002676487, 1
Log. Reg, 1000, 0.478000000, 0.398268700, 0.002487898, 2
Log. Reg, 1000, 0.478000000, 0.402967215, 0.002589226, 3
Log. Reg, 1000, 0.478000000, 0.417797089, 0.002198935, 4
Lin. SVM, 1000, 0.508500000, 1.428716660, 0.001838684, 0
Lin. SVM, 1000, 0.481500000, 1.431140423, 0.002398014, 1
Lin. SVM, 1000, 0.493000000, 1.420900822, 0.001873970, 2
Lin. SVM, 1000, 0.501000000, 1.442118168, 0.001837969, 3
Lin. SVM, 1000, 0.514000000, 1.431471825, 0.001802444, 4
SVM, 1000, 0.000000000, 0.765918970, 1.255982399, 0
SVM, 1000, 0.000000000, 0.743110180, 1.256201982, 1
SVM, 1000, 0.000000000, 0.742917538, 1.256694317, 2
SVM, 1000, 0.000000000, 0.741614103, 1.256094694, 3
SVM, 1000, 0.000000000, 0.742954493, 1.255487204, 4
kNN, 1000, 0.000000000, 0.043701410, 0.571213007, 0
kNN, 1000, 0.000000000, 0.043300867, 0.570335627, 1
kNN, 1000, 0.000000000, 0.043365717, 0.268193007, 2
kNN, 1000, 0.000000000, 0.043518543, 0.584594965, 3
kNN, 1000, 0.000000000, 0.042999744, 0.276761532, 4
RF, 1000, 0.000500000, 0.075718403, 0.033071280, 0
RF, 1000, 0.000500000, 0.057674170, 0.031348228, 1
RF, 1000, 0.000500000, 0.056879044, 0.030264616, 2
RF, 1000, 0.000500000, 0.057488441, 0.030583858, 3
RF, 1000, 0.000500000, 0.056695461, 0.030867577, 4
MLP, 1000, 0.000500000, 0.490177155, 0.004851103, 0
MLP, 1000, 0.000500000, 0.486364841, 0.004569530, 1
MLP, 1000, 0.000500000, 0.485430956, 0.004645586, 2
MLP, 1000, 0.000500000, 0.490875959, 0.004554033, 3
MLP, 1000, 0.000500000, 0.422523260, 0.003962278, 4
XGB, 1000, 0.001000000, 0.159280062, 0.075605154, 0
XGB, 1000, 0.001000000, 0.146533728, 0.073941469, 1
XGB, 1000, 0.001000000, 0.145580769, 0.074318647, 2
XGB, 1000, 0.001000000, 0.150099516, 0.075974464, 3
XGB, 1000, 0.001000000, 0.148143053, 0.076041460, 4
SPORF, 1000, 0.000500000, 0.102179527, 0.033738136, 0
SPORF, 1000, 0.000500000, 0.106287718, 0.034626484, 1
SPORF, 1000, 0.000500000, 0.101480484, 0.035276890, 2
SPORF, 1000, 0.000500000, 0.100768566, 0.034445286, 3
SPORF, 1000, 0.000500000, 0.102097511, 0.034368277, 4
MF, 1000, 0.000500000, 0.169768572, 0.032465935, 0
MF, 1000, 0.000500000, 0.170901060, 0.033300638, 1
MF, 1000, 0.000500000, 0.171304226, 0.032936811, 2
MF, 1000, 0.000500000, 0.171079159, 0.033543110, 3
MF, 1000, 0.000500000, 0.171320677, 0.032999277, 4
CNN, 1000, 0.000500000, 2.732342005, 0.084852934, 0
CNN, 1000, 0.000500000, 2.637365580, 0.084273815, 1
CNN, 1000, 0.000500000, 2.701860189, 0.103765965, 2
CNN, 1000, 0.000500000, 2.696512461, 0.087235689, 3
CNN, 1000, 0.000500000, 2.664999008, 0.086655617, 4
Log. Reg, 2000, 0.481500000, 0.540568829, 0.002472162, 0
Log. Reg, 2000, 0.481500000, 0.458551407, 0.002779245, 1
Log. Reg, 2000, 0.481500000, 0.499960184, 0.002563953, 2
Log. Reg, 2000, 0.481500000, 0.509186506, 0.002711296, 3
Log. Reg, 2000, 0.481500000, 0.487067223, 0.002663136, 4
Lin. SVM, 2000, 0.493000000, 2.994044065, 0.001967430, 0
Lin. SVM, 2000, 0.499000000, 2.983392000, 0.002566576, 1
Lin. SVM, 2000, 0.502000000, 2.973953962, 0.001965284, 2
Lin. SVM, 2000, 0.493000000, 2.983272076, 0.001926184, 3
Lin. SVM, 2000, 0.463500000, 2.967444420, 0.001927614, 4
SVM, 2000, 0.000500000, 2.563452959, 1.727056503, 0
SVM, 2000, 0.000500000, 2.547698021, 1.727241278, 1
SVM, 2000, 0.000500000, 2.534136772, 1.730698347, 2
SVM, 2000, 0.000500000, 2.530749083, 1.736135721, 3
SVM, 2000, 0.000500000, 2.536485195, 1.727881193, 4
kNN, 2000, 0.000000000, 0.105601072, 1.072709322, 0
kNN, 2000, 0.000000000, 0.104249001, 0.470464945, 1
kNN, 2000, 0.000000000, 0.112327337, 1.177004814, 2
kNN, 2000, 0.000000000, 0.112259865, 0.477714777, 3
kNN, 2000, 0.000000000, 0.110308886, 0.968069077, 4
RF, 2000, 0.000500000, 0.148213625, 0.036533594, 0
RF, 2000, 0.000500000, 0.124122620, 0.032471895, 1
RF, 2000, 0.000500000, 0.121049166, 0.031524658, 2
RF, 2000, 0.000500000, 0.122226477, 0.031366825, 3
RF, 2000, 0.000500000, 0.120950699, 0.031542778, 4
MLP, 2000, 0.000500000, 0.729345560, 0.004315615, 0
MLP, 2000, 0.000500000, 0.706727505, 0.009818792, 1
MLP, 2000, 0.000500000, 0.707555056, 0.003992558, 2
MLP, 2000, 0.000500000, 0.709319353, 0.003966093, 3
MLP, 2000, 0.000500000, 0.710188866, 0.003952503, 4
XGB, 2000, 0.000500000, 0.272030115, 0.073765039, 0
XGB, 2000, 0.000500000, 0.266329765, 0.074868202, 1
XGB, 2000, 0.000500000, 0.265632391, 0.076155424, 2
XGB, 2000, 0.000500000, 0.272403717, 0.077805281, 3
XGB, 2000, 0.000500000, 0.268633604, 0.077415466, 4
SPORF, 2000, 0.000500000, 0.217637777, 0.035773754, 0
SPORF, 2000, 0.000500000, 0.210763931, 0.035179377, 1
SPORF, 2000, 0.000500000, 0.218621731, 0.036113262, 2
SPORF, 2000, 0.000500000, 0.210205078, 0.036486149, 3
SPORF, 2000, 0.000500000, 0.217564344, 0.036008596, 4
MF, 2000, 0.000500000, 0.356224298, 0.035249710, 0
MF, 2000, 0.000500000, 0.354569674, 0.035268784, 1
MF, 2000, 0.000500000, 0.354686022, 0.035193443, 2
MF, 2000, 0.000500000, 0.354604244, 0.035317898, 3
MF, 2000, 0.000500000, 0.354673147, 0.035493374, 4
CNN, 2000, 0.000500000, 4.907843113, 0.107530832, 0
CNN, 2000, 0.000500000, 5.192661524, 0.115054607, 1
CNN, 2000, 0.000500000, 5.251569986, 0.108989000, 2
CNN, 2000, 0.000500000, 5.266185999, 0.109250546, 3
CNN, 2000, 0.000500000, 5.296040773, 0.109355450, 4
