classifier,n,Lhat,trainTime,testTime,iterate
MF, 10, 0.196500000, 0.087305784, 0.058033705, 0
MF, 50, 0.009000000, 0.258012056, 0.054862022, 0
MF, 100, 0.010500000, 0.411099434, 0.056270838, 0
MF, 200, 0.002500000, 0.574112415, 0.057996273, 0
MF, 400, 0.000500000, 0.755034447, 0.060544729, 0
MF, 1000, 0.000500000, 1.007566452, 0.063817501, 0
MF, 2000, 0.000500000, 1.192062140, 0.073076248, 0
