classifier,n,Lhat,trainTime,testTime,iterate
SPORF, 100, 0.005000000, 0.009423494, 0.035596609, 2
SPORF, 100, 0.005000000, 0.009512901, 0.034659147, 3
SPORF, 100, 0.005000000, 0.009408474, 0.034774065, 4
MF, 100, 0.008500000, 0.013195038, 0.035374880, 0
MF, 100, 0.008500000, 0.013297319, 0.036019087, 1
MF, 100, 0.008500000, 0.013354063, 0.034855366, 2
MF, 100, 0.008500000, 0.013935566, 0.036499023, 3
MF, 100, 0.008500000, 0.014061213, 0.037897587, 4
Log. Reg, 200, 0.503000000, 0.450474501, 0.003210783, 0
Log. Reg, 200, 0.503000000, 0.412487984, 0.002950668, 1
Log. Reg, 200, 0.503000000, 0.386806250, 0.004600048, 2
Log. Reg, 200, 0.503000000, 0.387923956, 0.002238989, 3
Log. Reg, 200, 0.503000000, 0.390409708, 0.002351522, 4
Lin. SVM, 200, 0.513000000, 0.322510242, 0.001992702, 0
Lin. SVM, 200, 0.515000000, 0.322253466, 0.002569437, 1
Lin. SVM, 200, 0.513500000, 0.327833652, 0.002375126, 2
Lin. SVM, 200, 0.509500000, 0.319484234, 0.001872063, 3
Lin. SVM, 200, 0.510000000, 0.321279526, 0.001955748, 4
SVM, 200, 0.007000000, 0.037627935, 0.320094585, 0
SVM, 200, 0.007000000, 0.033217669, 0.303116560, 1
SVM, 200, 0.007000000, 0.033224821, 0.303106070, 2
SVM, 200, 0.007000000, 0.033455372, 0.302613258, 3
SVM, 200, 0.007000000, 0.033189774, 0.302492142, 4
kNN, 200, 0.006000000, 0.004865170, 0.176090240, 0
kNN, 200, 0.006000000, 0.004576921, 0.275987148, 1
kNN, 200, 0.006000000, 0.004590273, 0.171026707, 2
kNN, 200, 0.006000000, 0.004489183, 0.276960135, 3
kNN, 200, 0.006000000, 0.004594803, 0.174999237, 4
RF, 200, 0.001500000, 1.591728210, 0.325040102, 0
RF, 200, 0.001500000, 1.596294880, 0.319992065, 1
RF, 200, 0.002000000, 1.550656319, 0.331971407, 2
RF, 200, 0.002000000, 1.623183250, 0.322341919, 3
RF, 200, 0.001500000, 1.575341225, 0.476144075, 4
MLP, 200, 0.015000000, 0.161286354, 0.004961252, 0
MLP, 200, 0.015000000, 0.151476145, 0.004688740, 1
MLP, 200, 0.015000000, 0.149363279, 0.004267454, 2
MLP, 200, 0.015000000, 0.150275946, 0.004700422, 3
MLP, 200, 0.015000000, 0.148153782, 0.004734039, 4
SPORF, 200, 0.003000000, 0.028459787, 0.034889698, 0
SPORF, 200, 0.003000000, 0.018952131, 0.035833597, 1
SPORF, 200, 0.003000000, 0.018356085, 0.034611225, 2
SPORF, 200, 0.003000000, 0.018983126, 0.034123659, 3
SPORF, 200, 0.003000000, 0.018344879, 0.034515142, 4
MF, 200, 0.001000000, 0.029554129, 0.034814835, 0
MF, 200, 0.001000000, 0.029273748, 0.034207821, 1
MF, 200, 0.001000000, 0.029279709, 0.034642696, 2
MF, 200, 0.001000000, 0.029288769, 0.034782648, 3
MF, 200, 0.001000000, 0.029043436, 0.034664154, 4
Log. Reg, 400, 0.506500000, 0.470572472, 0.002442837, 0
Log. Reg, 400, 0.506500000, 0.403026104, 0.002559900, 1
Log. Reg, 400, 0.506500000, 0.412782907, 0.002997398, 2
Log. Reg, 400, 0.506500000, 0.411499739, 0.002567291, 3
Log. Reg, 400, 0.506500000, 0.417678833, 0.002398729, 4
Lin. SVM, 400, 0.482000000, 0.623761177, 0.002363682, 0
Lin. SVM, 400, 0.484000000, 0.600571156, 0.001932621, 1
Lin. SVM, 400, 0.516500000, 0.582777739, 0.010612249, 2
Lin. SVM, 400, 0.513500000, 0.586610317, 0.002142668, 3
Lin. SVM, 400, 0.518000000, 0.579988003, 0.001948357, 4
SVM, 400, 0.000500000, 0.129732609, 0.612905502, 0
SVM, 400, 0.000500000, 0.131706715, 0.615956306, 1
SVM, 400, 0.000500000, 0.132305145, 0.615653276, 2
SVM, 400, 0.000500000, 0.132390022, 0.612238884, 3
SVM, 400, 0.000500000, 0.131841183, 0.613132715, 4
kNN, 400, 0.000500000, 0.015862942, 0.375129461, 0
kNN, 400, 0.000500000, 0.011773109, 0.277773380, 1
kNN, 400, 0.000500000, 0.011951208, 0.368388653, 2
kNN, 400, 0.000500000, 0.016899586, 0.274657488, 3
kNN, 400, 0.000500000, 0.011952162, 0.376353979, 4
RF, 400, 0.000500000, 1.656402349, 0.323287487, 0
RF, 400, 0.000500000, 1.639564753, 0.320470810, 1
RF, 400, 0.000500000, 1.596044064, 0.319942474, 2
RF, 400, 0.000500000, 1.587596416, 0.320506573, 3
RF, 400, 0.000500000, 1.605965137, 0.322138548, 4
MLP, 400, 0.000500000, 0.229420185, 0.004196644, 0
MLP, 400, 0.000500000, 0.210269213, 0.004171848, 1
MLP, 400, 0.000500000, 0.215091228, 0.004047871, 2
MLP, 400, 0.000500000, 0.209832430, 0.004073620, 3
MLP, 400, 0.000500000, 0.212018728, 0.004049540, 4
SPORF, 400, 0.000500000, 0.049439430, 0.035806417, 0
SPORF, 400, 0.000500000, 0.036080360, 0.036039114, 1
SPORF, 400, 0.000500000, 0.036289692, 0.036217928, 2
SPORF, 400, 0.000500000, 0.036077976, 0.035443544, 3
SPORF, 400, 0.000500000, 0.036200523, 0.035968304, 4
MF, 400, 0.000500000, 0.061594009, 0.034115314, 0
MF, 400, 0.000500000, 0.061466932, 0.033724785, 1
MF, 400, 0.000500000, 0.061302662, 0.034996986, 2
MF, 400, 0.000500000, 0.061336040, 0.034363985, 3
MF, 400, 0.000500000, 0.061141968, 0.034425735, 4
Log. Reg, 1000, 0.478000000, 0.496116877, 0.002655506, 0
Log. Reg, 1000, 0.478000000, 0.429046631, 0.002716780, 1
Log. Reg, 1000, 0.478000000, 0.432163477, 0.002628088, 2
Log. Reg, 1000, 0.478000000, 0.428244352, 0.002577305, 3
Log. Reg, 1000, 0.478000000, 0.464618683, 0.002672672, 4
Lin. SVM, 1000, 0.501500000, 1.499387503, 0.002688169, 0
Lin. SVM, 1000, 0.508500000, 1.471948862, 0.004309654, 1
Lin. SVM, 1000, 0.503500000, 1.473955870, 0.002032042, 2
Lin. SVM, 1000, 0.489500000, 1.475591183, 0.002135515, 3
Lin. SVM, 1000, 0.507500000, 1.475370169, 0.002123356, 4
SVM, 1000, 0.000000000, 0.788296223, 1.328271151, 0
SVM, 1000, 0.000000000, 0.792462111, 1.333936214, 1
SVM, 1000, 0.000000000, 0.802114248, 1.332978725, 2
SVM, 1000, 0.000000000, 0.796751022, 1.328412533, 3
SVM, 1000, 0.000000000, 0.787617207, 1.334456444, 4
kNN, 1000, 0.000000000, 0.047550440, 0.580424547, 0
kNN, 1000, 0.000000000, 0.044337511, 1.077865362, 1
kNN, 1000, 0.000000000, 0.045054913, 0.571273565, 2
kNN, 1000, 0.000000000, 0.044000149, 1.081571341, 3
kNN, 1000, 0.000000000, 0.046543121, 0.572251558, 4
RF, 1000, 0.000500000, 1.774151564, 0.326731443, 0
RF, 1000, 0.000500000, 1.742420912, 0.320617676, 1
RF, 1000, 0.000500000, 1.715975761, 0.325703859, 2
RF, 1000, 0.000500000, 1.798293591, 0.325077295, 3
RF, 1000, 0.000500000, 1.736885548, 0.321070433, 4
MLP, 1000, 0.000500000, 0.438486576, 0.004646540, 0
MLP, 1000, 0.000500000, 0.424591541, 0.003956318, 1
MLP, 1000, 0.000500000, 0.423735380, 0.004555464, 2
MLP, 1000, 0.000500000, 0.435998201, 0.004029989, 3
MLP, 1000, 0.000500000, 0.428842545, 0.004251719, 4
SPORF, 1000, 0.000500000, 0.103444576, 0.037291288, 0
SPORF, 1000, 0.000500000, 0.091709852, 0.037366629, 1
SPORF, 1000, 0.000500000, 0.092352152, 0.036529541, 2
SPORF, 1000, 0.000500000, 0.092160225, 0.037136316, 3
SPORF, 1000, 0.000500000, 0.091806412, 0.036651850, 4
MF, 1000, 0.000500000, 0.164630890, 0.035161257, 0
MF, 1000, 0.000500000, 0.154377460, 0.035125494, 1
MF, 1000, 0.000500000, 0.159380913, 0.035792351, 2
MF, 1000, 0.000500000, 0.156322479, 0.035230160, 3
MF, 1000, 0.000500000, 0.161595106, 0.035596132, 4
Log. Reg, 2000, 0.481500000, 0.658819437, 0.002628326, 0
Log. Reg, 2000, 0.481500000, 0.523543596, 0.004110098, 1
Log. Reg, 2000, 0.481500000, 0.574975729, 0.002375364, 2
Log. Reg, 2000, 0.481500000, 0.517064810, 0.002234221, 3
Log. Reg, 2000, 0.481500000, 0.543130636, 0.002765894, 4
Lin. SVM, 2000, 0.497000000, 3.014451265, 0.002340317, 0
Lin. SVM, 2000, 0.474000000, 3.052687407, 0.001900196, 1
Lin. SVM, 2000, 0.491500000, 3.033664227, 0.002472639, 2
Lin. SVM, 2000, 0.494000000, 3.038612127, 0.002201080, 3
Lin. SVM, 2000, 0.490000000, 3.039446115, 0.001904249, 4
SVM, 2000, 0.000500000, 2.676900625, 1.795868874, 0
SVM, 2000, 0.000500000, 2.642781734, 1.788811207, 1
SVM, 2000, 0.000500000, 2.664992094, 1.791908503, 2
SVM, 2000, 0.000500000, 2.686961174, 1.796674490, 3
SVM, 2000, 0.000500000, 2.666569710, 1.804088831, 4
kNN, 2000, 0.000000000, 0.113365173, 0.978232861, 0
kNN, 2000, 0.000000000, 0.112728834, 1.082821369, 1
kNN, 2000, 0.000000000, 0.109871626, 1.169195652, 2
kNN, 2000, 0.000000000, 0.110533476, 2.081670284, 3
kNN, 2000, 0.000000000, 0.114966869, 1.179955006, 4
RF, 2000, 0.000500000, 1.797481060, 0.320668221, 0
RF, 2000, 0.000500000, 1.824918509, 0.322499037, 1
RF, 2000, 0.000500000, 1.769599438, 0.320615292, 2
RF, 2000, 0.000500000, 1.791924238, 0.319189548, 3
RF, 2000, 0.000500000, 1.806664705, 0.322258472, 4
MLP, 2000, 0.000500000, 0.796025515, 0.004731655, 0
MLP, 2000, 0.000500000, 0.813848734, 0.004626274, 1
MLP, 2000, 0.000500000, 0.814639568, 0.004588127, 2
MLP, 2000, 0.000500000, 0.844194412, 0.004820108, 3
MLP, 2000, 0.000500000, 0.710272074, 0.004074812, 4
SPORF, 2000, 0.000500000, 0.196782351, 0.036857367, 0
SPORF, 2000, 0.000500000, 0.191425085, 0.036812067, 1
SPORF, 2000, 0.000500000, 0.193885088, 0.036807299, 2
SPORF, 2000, 0.000500000, 0.193041086, 0.036345005, 3
SPORF, 2000, 0.000500000, 0.193530321, 0.037172079, 4
MF, 2000, 0.000500000, 0.339672327, 0.037133694, 0
MF, 2000, 0.000500000, 0.340261459, 0.035847902, 1
MF, 2000, 0.000500000, 0.341319799, 0.036155701, 2
MF, 2000, 0.000500000, 0.334530592, 0.035052299, 3
MF, 2000, 0.000500000, 0.339384556, 0.036325932, 4
