classifier,n,Lhat,trainTime,testTime,iterate
MF, 10, 0.504000000, 0.003199816, 0.024490595, 0
MF, 10, 0.504000000, 0.003307343, 0.024095297, 1
MF, 10, 0.504000000, 0.003291368, 0.024373770, 2
MF, 10, 0.504000000, 0.003312349, 0.024302006, 3
MF, 10, 0.504000000, 0.003258467, 0.025833607, 4
Log. Reg, 50, 0.477500000, 0.242436409, 0.000597000, 0
Log. Reg, 50, 0.477500000, 0.272978544, 0.000821352, 1
Log. Reg, 50, 0.477500000, 0.248285055, 0.000854015, 2
Log. Reg, 50, 0.477500000, 0.247408390, 0.000854015, 3
Log. Reg, 50, 0.477500000, 0.235743761, 0.000739336, 4
Lin. SVM, 50, 0.486000000, 0.002562761, 0.000414610, 0
Lin. SVM, 50, 0.486000000, 0.001886845, 0.000371695, 1
Lin. SVM, 50, 0.486000000, 0.001776218, 0.000356674, 2
Lin. SVM, 50, 0.486000000, 0.001819849, 0.000376463, 3
Lin. SVM, 50, 0.486000000, 0.001819611, 0.000356197, 4
SVM, 50, 0.492500000, 0.001287460, 0.011695147, 0
SVM, 50, 0.492500000, 0.001273870, 0.011769056, 1
SVM, 50, 0.492500000, 0.001226664, 0.011659384, 2
SVM, 50, 0.492500000, 0.001331806, 0.011005402, 3
SVM, 50, 0.492500000, 0.001319170, 0.011304855, 4
kNN, 50, 0.517500000, 0.000738144, 0.169117451, 0
kNN, 50, 0.517500000, 0.000663280, 0.169190407, 1
kNN, 50, 0.517500000, 0.000647068, 0.166630507, 2
kNN, 50, 0.517500000, 0.000669479, 0.166743994, 3
kNN, 50, 0.517500000, 0.000631094, 0.168179274, 4
RF, 50, 0.484500000, 0.006389856, 0.031587124, 0
RF, 50, 0.484500000, 0.003603697, 0.026800156, 1
RF, 50, 0.484500000, 0.003531218, 0.027034998, 2
RF, 50, 0.484500000, 0.003460884, 0.026380301, 3
RF, 50, 0.484500000, 0.003534079, 0.026377678, 4
MLP, 50, 0.483000000, 0.191543341, 0.002786398, 0
MLP, 50, 0.483000000, 0.187636137, 0.002524853, 1
MLP, 50, 0.483000000, 0.188169956, 0.002741814, 2
MLP, 50, 0.483000000, 0.169652700, 0.002106905, 3
MLP, 50, 0.483000000, 0.158118010, 0.002533674, 4
XGB, 50, 0.483500000, 0.042127848, 0.006725788, 0
XGB, 50, 0.483500000, 0.025320530, 0.006690741, 1
XGB, 50, 0.483500000, 0.025197983, 0.006598234, 2
XGB, 50, 0.483500000, 0.025634527, 0.006589890, 3
XGB, 50, 0.483500000, 0.025980473, 0.006938934, 4
SPORF, 50, 0.488000000, 0.007236481, 0.027516842, 0
SPORF, 50, 0.488000000, 0.004381180, 0.026695967, 1
SPORF, 50, 0.488000000, 0.004336119, 0.027374506, 2
SPORF, 50, 0.488000000, 0.004270315, 0.027608395, 3
SPORF, 50, 0.488000000, 0.004312277, 0.026710033, 4
MF, 50, 0.416500000, 0.022001743, 0.027629375, 0
MF, 50, 0.416500000, 0.022697210, 0.026844740, 1
MF, 50, 0.416500000, 0.023163319, 0.027086973, 2
MF, 50, 0.416500000, 0.022433043, 0.027043104, 3
MF, 50, 0.416500000, 0.022407770, 0.025951147, 4
Log. Reg, 100, 0.485500000, 0.246920824, 0.000687838, 0
Log. Reg, 100, 0.485500000, 0.250912666, 0.000821590, 1
Log. Reg, 100, 0.485500000, 0.241138458, 0.000901461, 2
Log. Reg, 100, 0.485500000, 0.255260468, 0.000845909, 3
Log. Reg, 100, 0.485500000, 0.256514788, 0.000764370, 4
Lin. SVM, 100, 0.489000000, 0.007260084, 0.000430822, 0
Lin. SVM, 100, 0.489000000, 0.006445169, 0.000440836, 1
Lin. SVM, 100, 0.489000000, 0.007177830, 0.000440836, 2
Lin. SVM, 100, 0.489000000, 0.006963015, 0.000426292, 3
Lin. SVM, 100, 0.489000000, 0.006198883, 0.000438690, 4
SVM, 100, 0.484500000, 0.003268957, 0.031542301, 0
SVM, 100, 0.484500000, 0.003171206, 0.027784348, 1
SVM, 100, 0.484500000, 0.002513409, 0.022701263, 2
SVM, 100, 0.484500000, 0.002151012, 0.022068501, 3
SVM, 100, 0.484500000, 0.002468586, 0.022108793, 4
kNN, 100, 0.520500000, 0.000849962, 0.170845747, 0
kNN, 100, 0.520500000, 0.000875950, 0.176868677, 1
kNN, 100, 0.520500000, 0.000761032, 0.167953968, 2
kNN, 100, 0.520500000, 0.000762701, 0.170129776, 3
kNN, 100, 0.520500000, 0.000807285, 0.167412996, 4
RF, 100, 0.494000000, 0.012397766, 0.028239727, 0
RF, 100, 0.494000000, 0.006551504, 0.027060747, 1
RF, 100, 0.494000000, 0.006731510, 0.026491880, 2
RF, 100, 0.494000000, 0.006399632, 0.027951717, 3
RF, 100, 0.494000000, 0.006310463, 0.027130127, 4
MLP, 100, 0.478500000, 0.258765459, 0.003393650, 0
MLP, 100, 0.478500000, 0.251091719, 0.003103256, 1
MLP, 100, 0.478500000, 0.250641584, 0.002506733, 2
MLP, 100, 0.478500000, 0.250996590, 0.002518654, 3
MLP, 100, 0.478500000, 0.251814604, 0.003297567, 4
XGB, 100, 0.488000000, 0.039767742, 0.007683516, 0
XGB, 100, 0.488000000, 0.037646294, 0.007131577, 1
XGB, 100, 0.488000000, 0.038137674, 0.007241011, 2
XGB, 100, 0.488000000, 0.037927151, 0.007504702, 3
XGB, 100, 0.488000000, 0.037058115, 0.007382393, 4
SPORF, 100, 0.493500000, 0.010403395, 0.028763771, 0
SPORF, 100, 0.493500000, 0.010541439, 0.028968334, 1
SPORF, 100, 0.493500000, 0.010722876, 0.028741360, 2
SPORF, 100, 0.493500000, 0.010756016, 0.028043270, 3
SPORF, 100, 0.493500000, 0.010397911, 0.029275894, 4
MF, 100, 0.303500000, 0.058583260, 0.028980494, 0
MF, 100, 0.303500000, 0.058563232, 0.027584076, 1
MF, 100, 0.303500000, 0.059419632, 0.028925180, 2
MF, 100, 0.303500000, 0.058831453, 0.028866529, 3
MF, 100, 0.303500000, 0.060666800, 0.028475761, 4
Log. Reg, 200, 0.477500000, 0.287048340, 0.000680208, 0
Log. Reg, 200, 0.477500000, 0.277339220, 0.000878572, 1
Log. Reg, 200, 0.477500000, 0.287848234, 0.000856638, 2
Log. Reg, 200, 0.477500000, 0.285266876, 0.000858068, 3
Log. Reg, 200, 0.477500000, 0.279145479, 0.000875235, 4
Lin. SVM, 200, 0.473500000, 0.040570498, 0.000552893, 0
Lin. SVM, 200, 0.473500000, 0.040281534, 0.000442505, 1
Lin. SVM, 200, 0.473500000, 0.040431976, 0.000437737, 2
Lin. SVM, 200, 0.473500000, 0.040260315, 0.000437737, 3
Lin. SVM, 200, 0.473500000, 0.040448666, 0.000422239, 4
SVM, 200, 0.488500000, 0.008097172, 0.062746763, 0
SVM, 200, 0.488500000, 0.006149054, 0.043441772, 1
SVM, 200, 0.488500000, 0.006146431, 0.043933630, 2
SVM, 200, 0.488500000, 0.006223917, 0.043549061, 3
SVM, 200, 0.488500000, 0.006104231, 0.044533730, 4
kNN, 200, 0.483500000, 0.001157045, 0.175584793, 0
kNN, 200, 0.483500000, 0.001222849, 0.166537762, 1
kNN, 200, 0.483500000, 0.001183987, 0.168733835, 2
kNN, 200, 0.483500000, 0.001210451, 0.167830706, 3
kNN, 200, 0.483500000, 0.001165390, 0.169042110, 4
RF, 200, 0.492000000, 0.020926952, 0.030053377, 0
RF, 200, 0.492000000, 0.012422323, 0.071909904, 1
RF, 200, 0.492000000, 0.012702465, 0.026146173, 2
RF, 200, 0.492000000, 0.012593031, 0.026726007, 3
RF, 200, 0.492000000, 0.012424469, 0.026984930, 4
MLP, 200, 0.509500000, 0.315102339, 0.002811193, 0
MLP, 200, 0.509500000, 0.267508268, 0.002810717, 1
MLP, 200, 0.509500000, 0.243515730, 0.002101898, 2
MLP, 200, 0.509500000, 0.244011164, 0.002054214, 3
MLP, 200, 0.509500000, 0.251765013, 0.002218246, 4
XGB, 200, 0.496500000, 0.047258139, 0.007805347, 0
XGB, 200, 0.496500000, 0.047997475, 0.007106066, 1
XGB, 200, 0.496500000, 0.045532465, 0.007051706, 2
XGB, 200, 0.496500000, 0.047329426, 0.007134914, 3
XGB, 200, 0.496500000, 0.051611900, 0.007146835, 4
SPORF, 200, 0.495000000, 0.025155067, 0.031588554, 0
SPORF, 200, 0.495000000, 0.022225380, 0.028931379, 1
SPORF, 200, 0.495000000, 0.022885799, 0.029264212, 2
SPORF, 200, 0.495000000, 0.022580624, 0.028656721, 3
SPORF, 200, 0.495000000, 0.022650242, 0.028673410, 4
MF, 200, 0.126000000, 0.168741703, 0.029419422, 0
MF, 200, 0.126000000, 0.168095589, 0.033292770, 1
MF, 200, 0.126000000, 0.156018972, 0.027887583, 2
MF, 200, 0.126000000, 0.154902458, 0.029236555, 3
MF, 200, 0.126000000, 0.155306816, 0.028491497, 4
Log. Reg, 400, 0.490000000, 0.338036776, 0.000855446, 0
Log. Reg, 400, 0.490000000, 0.285321951, 0.000632524, 1
Log. Reg, 400, 0.490000000, 0.268988371, 0.000611782, 2
Log. Reg, 400, 0.490000000, 0.272804022, 0.000854254, 3
Log. Reg, 400, 0.490000000, 0.270699739, 0.000697374, 4
Lin. SVM, 400, 0.491500000, 0.116787672, 0.000522137, 0
Lin. SVM, 400, 0.488500000, 0.091431618, 0.000440598, 1
Lin. SVM, 400, 0.491000000, 0.092718840, 0.001177788, 2
Lin. SVM, 400, 0.488500000, 0.090461731, 0.000666142, 3
Lin. SVM, 400, 0.491000000, 0.116355181, 0.000575304, 4
SVM, 400, 0.490500000, 0.021371365, 0.088157654, 0
SVM, 400, 0.490500000, 0.028866768, 0.086719513, 1
SVM, 400, 0.490500000, 0.019865274, 0.086669922, 2
SVM, 400, 0.490500000, 0.020288467, 0.087438822, 3
SVM, 400, 0.490500000, 0.021455526, 0.084499359, 4
kNN, 400, 0.401500000, 0.002316475, 0.270198822, 0
kNN, 400, 0.401500000, 0.002043486, 0.166952372, 1
kNN, 400, 0.401500000, 0.002180576, 0.266257048, 2
kNN, 400, 0.401500000, 0.002397060, 0.166488647, 3
kNN, 400, 0.401500000, 0.002057791, 0.267355680, 4
RF, 400, 0.487500000, 0.034528971, 0.026070356, 0
RF, 400, 0.487500000, 0.025267363, 0.025903225, 1
RF, 400, 0.487500000, 0.025104761, 0.026595116, 2
RF, 400, 0.487500000, 0.025271416, 0.026950359, 3
RF, 400, 0.487500000, 0.024915934, 0.025702000, 4
MLP, 400, 0.480000000, 0.608587265, 0.003665447, 0
MLP, 400, 0.480000000, 0.601503849, 0.002463102, 1
MLP, 400, 0.480000000, 0.602667809, 0.002703428, 2
MLP, 400, 0.480000000, 0.604136705, 0.002488852, 3
MLP, 400, 0.480000000, 0.576657057, 0.002334833, 4
XGB, 400, 0.480500000, 0.061969042, 0.006654739, 0
XGB, 400, 0.480500000, 0.066428900, 0.007007837, 1
XGB, 400, 0.480500000, 0.071862936, 0.006972313, 2
XGB, 400, 0.480500000, 0.071261644, 0.006941319, 3
XGB, 400, 0.480500000, 0.068459749, 0.006894350, 4
SPORF, 400, 0.488000000, 0.049223900, 0.028536558, 0
SPORF, 400, 0.488000000, 0.043629885, 0.028693438, 1
SPORF, 400, 0.488000000, 0.043758154, 0.030378580, 2
SPORF, 400, 0.488000000, 0.043660879, 0.030494452, 3
SPORF, 400, 0.488000000, 0.043685675, 0.029862881, 4
MF, 400, 0.073000000, 0.364058256, 0.030162096, 0
MF, 400, 0.073000000, 0.364454985, 0.030870914, 1
MF, 400, 0.073000000, 0.363662004, 0.031255960, 2
MF, 400, 0.073000000, 0.363742113, 0.030468941, 3
MF, 400, 0.073000000, 0.364492655, 0.030507565, 4
Log. Reg, 1000, 0.497500000, 0.331949711, 0.000844717, 0
Log. Reg, 1000, 0.497500000, 0.274599552, 0.000724316, 1
Log. Reg, 1000, 0.497500000, 0.283723831, 0.000680208, 2
Log. Reg, 1000, 0.497500000, 0.287212372, 0.000728607, 3
Log. Reg, 1000, 0.497500000, 0.290369034, 0.000646830, 4
Lin. SVM, 1000, 0.497000000, 0.259464741, 0.000527143, 0
Lin. SVM, 1000, 0.495500000, 0.262082577, 0.000558615, 1
Lin. SVM, 1000, 0.499000000, 0.261112452, 0.000520229, 2
Lin. SVM, 1000, 0.493000000, 0.262232065, 0.000519276, 3
Lin. SVM, 1000, 0.494500000, 0.260312557, 0.000546217, 4
SVM, 1000, 0.484500000, 0.144797087, 0.208001137, 0
SVM, 1000, 0.484500000, 0.116064787, 0.209578753, 1
SVM, 1000, 0.484500000, 0.116252184, 0.209642410, 2
SVM, 1000, 0.484500000, 0.116580248, 0.210493326, 3
SVM, 1000, 0.484500000, 0.115653753, 0.209625244, 4
kNN, 1000, 0.460500000, 0.006824017, 0.375092030, 0
kNN, 1000, 0.460500000, 0.007377386, 0.367080688, 1
kNN, 1000, 0.460500000, 0.006843805, 0.268850088, 2
kNN, 1000, 0.460500000, 0.006744623, 0.408418417, 3
kNN, 1000, 0.460500000, 0.006706715, 0.367024899, 4
RF, 1000, 0.443000000, 0.072700024, 0.030430794, 0
RF, 1000, 0.443000000, 0.066561460, 0.027145147, 1
RF, 1000, 0.443000000, 0.067246914, 0.028967857, 2
RF, 1000, 0.443000000, 0.067071199, 0.026403427, 3
RF, 1000, 0.443000000, 0.066507816, 0.027383804, 4
MLP, 1000, 0.429500000, 1.202490091, 0.002537251, 0
MLP, 1000, 0.429500000, 1.172811031, 0.002129555, 1
MLP, 1000, 0.429500000, 1.170949459, 0.002409458, 2
MLP, 1000, 0.429500000, 1.176224470, 0.002106667, 3
MLP, 1000, 0.429500000, 1.255586863, 0.002493620, 4
XGB, 1000, 0.286000000, 0.097700834, 0.007940054, 0
XGB, 1000, 0.286000000, 0.089815378, 0.007254601, 1
XGB, 1000, 0.286000000, 0.082676888, 0.007150412, 2
XGB, 1000, 0.286000000, 0.084752560, 0.007190228, 3
XGB, 1000, 0.286000000, 0.086732388, 0.007207870, 4
SPORF, 1000, 0.445500000, 0.128534079, 0.032399178, 0
SPORF, 1000, 0.445500000, 0.126208782, 0.033050537, 1
SPORF, 1000, 0.445500000, 0.125936747, 0.033575535, 2
SPORF, 1000, 0.445500000, 0.125955820, 0.033259630, 3
SPORF, 1000, 0.445500000, 0.126080036, 0.032778502, 4
MF, 1000, 0.051000000, 1.006056786, 0.055544138, 0
MF, 1000, 0.051000000, 1.040279627, 0.033512592, 1
MF, 1000, 0.051000000, 0.979198694, 0.034311056, 2
MF, 1000, 0.051000000, 1.000881910, 0.036259413, 3
MF, 1000, 0.051000000, 1.017708063, 0.034056425, 4
Log. Reg, 2000, 0.497500000, 0.440578938, 0.000864267, 0
Log. Reg, 2000, 0.497500000, 0.409850597, 0.000879765, 1
Log. Reg, 2000, 0.497500000, 0.395878315, 0.000847340, 2
Log. Reg, 2000, 0.497500000, 0.396258116, 0.000838757, 3
Log. Reg, 2000, 0.497500000, 0.424691677, 0.001058102, 4
Lin. SVM, 2000, 0.500500000, 0.519190550, 0.000520468, 0
Lin. SVM, 2000, 0.498000000, 0.522077084, 0.000518322, 1
Lin. SVM, 2000, 0.495000000, 0.520802975, 0.000557899, 2
Lin. SVM, 2000, 0.496500000, 0.521994352, 0.000515461, 3
Lin. SVM, 2000, 0.494500000, 0.522624254, 0.000580788, 4
SVM, 2000, 0.464500000, 0.497892857, 0.412806988, 0
SVM, 2000, 0.464500000, 0.465865374, 0.414242268, 1
SVM, 2000, 0.464500000, 0.465548754, 0.413696527, 2
SVM, 2000, 0.464500000, 0.464804411, 0.415003538, 3
SVM, 2000, 0.464500000, 0.465368271, 0.413953066, 4
kNN, 2000, 0.518000000, 0.017028570, 0.583622217, 0
kNN, 2000, 0.518000000, 0.016855478, 0.467698336, 1
kNN, 2000, 0.518000000, 0.016882896, 0.467222452, 2
kNN, 2000, 0.518000000, 0.017017603, 0.465096235, 3
kNN, 2000, 0.518000000, 0.016471624, 0.468530416, 4
RF, 2000, 0.391000000, 0.147286892, 0.030099630, 0
RF, 2000, 0.391000000, 0.138504267, 0.027404785, 1
RF, 2000, 0.391000000, 0.138315916, 0.031338453, 2
RF, 2000, 0.391000000, 0.140189648, 0.028342962, 3
RF, 2000, 0.391000000, 0.138471603, 0.027068853, 4
MLP, 2000, 0.215500000, 2.310188770, 0.002961159, 0
MLP, 2000, 0.215500000, 2.311547279, 0.002751589, 1
MLP, 2000, 0.215500000, 2.301887035, 0.002366066, 2
MLP, 2000, 0.215500000, 2.316396713, 0.002465725, 3
MLP, 2000, 0.215500000, 2.318615913, 0.002082825, 4
XGB, 2000, 0.060500000, 0.146706820, 0.007128477, 0
XGB, 2000, 0.060500000, 0.090100050, 0.006970644, 1
XGB, 2000, 0.060500000, 0.092927933, 0.006919861, 2
XGB, 2000, 0.060500000, 0.089319706, 0.006833076, 3
XGB, 2000, 0.060500000, 0.095876694, 0.006867409, 4
SPORF, 2000, 0.390500000, 0.273587704, 0.035915136, 0
SPORF, 2000, 0.390500000, 0.265978098, 0.035658360, 1
SPORF, 2000, 0.390500000, 0.270007133, 0.035556555, 2
SPORF, 2000, 0.390500000, 0.264672995, 0.035649300, 3
SPORF, 2000, 0.390500000, 0.268808842, 0.035694361, 4
MF, 2000, 0.036500000, 2.016883135, 0.047981977, 0
MF, 2000, 0.036500000, 1.992866278, 0.037541389, 1
MF, 2000, 0.036500000, 2.024703741, 0.061756849, 2
MF, 2000, 0.036500000, 2.180353403, 0.043036938, 3
MF, 2000, 0.036500000, 2.088183641, 0.039248466, 4
