classifier,n,Lhat,trainTime,testTime,iterate
MF, 10, 0.504000000, 0.003633499, 0.026133060, 2
MF, 10, 0.504000000, 0.003765821, 0.026538372, 3
MF, 10, 0.504000000, 0.003787518, 0.026635885, 4
CNN, 10, 0.504000000, 0.174804926, 0.031552076, 0
CNN, 10, 0.504000000, 0.041852236, 0.031943560, 1
CNN, 10, 0.497000000, 0.039610624, 0.022547722, 2
CNN, 10, 0.500000000, 0.042552233, 0.029056072, 3
CNN, 10, 0.499000000, 0.042454481, 0.033018112, 4
Log. Reg, 50, 0.477500000, 0.283244848, 0.000667095, 0
Log. Reg, 50, 0.477500000, 0.280692339, 0.000985622, 1
Log. Reg, 50, 0.477500000, 0.249055386, 0.000992537, 2
Log. Reg, 50, 0.477500000, 0.240711212, 0.000760555, 3
Log. Reg, 50, 0.477500000, 0.238807917, 0.000978231, 4
Lin. SVM, 50, 0.486000000, 0.001881838, 0.000366688, 0
Lin. SVM, 50, 0.486000000, 0.001873732, 0.000361681, 1
Lin. SVM, 50, 0.486000000, 0.001833200, 0.000366211, 2
Lin. SVM, 50, 0.486000000, 0.001797199, 0.000366211, 3
Lin. SVM, 50, 0.486000000, 0.001867056, 0.000371695, 4
SVM, 50, 0.492500000, 0.001382589, 0.011682034, 0
SVM, 50, 0.492500000, 0.001268864, 0.011639595, 1
SVM, 50, 0.492500000, 0.001291513, 0.011622906, 2
SVM, 50, 0.492500000, 0.001373053, 0.012096643, 3
SVM, 50, 0.492500000, 0.001354456, 0.011717558, 4
kNN, 50, 0.517500000, 0.000782490, 0.180951357, 0
kNN, 50, 0.517500000, 0.000735044, 0.176432610, 1
kNN, 50, 0.517500000, 0.000656366, 0.176708460, 2
kNN, 50, 0.517500000, 0.000684261, 0.175935984, 3
kNN, 50, 0.517500000, 0.000616074, 0.177115440, 4
RF, 50, 0.484500000, 0.007928371, 0.028692007, 0
RF, 50, 0.484500000, 0.004325151, 0.025794506, 1
RF, 50, 0.484500000, 0.003580332, 0.024323702, 2
RF, 50, 0.484500000, 0.003489733, 0.025597572, 3
RF, 50, 0.484500000, 0.003541946, 0.025943041, 4
MLP, 50, 0.483000000, 0.205851316, 0.003312111, 0
MLP, 50, 0.483000000, 0.146571636, 0.002055883, 1
MLP, 50, 0.483000000, 0.149170399, 0.002330542, 2
MLP, 50, 0.483000000, 0.145697832, 0.002032995, 3
MLP, 50, 0.483000000, 0.146286726, 0.002010345, 4
XGB, 50, 0.483500000, 0.038022757, 0.015207291, 0
XGB, 50, 0.483500000, 0.028723001, 0.014787436, 1
XGB, 50, 0.483500000, 0.028580904, 0.015208960, 2
XGB, 50, 0.483500000, 0.028677464, 0.014536142, 3
XGB, 50, 0.483500000, 0.028861523, 0.015334606, 4
SPORF, 50, 0.488000000, 0.005016327, 0.026624680, 0
SPORF, 50, 0.488000000, 0.004975080, 0.027338982, 1
SPORF, 50, 0.488000000, 0.005020618, 0.026279688, 2
SPORF, 50, 0.488000000, 0.004866600, 0.026991367, 3
SPORF, 50, 0.488000000, 0.005154610, 0.026462078, 4
MF, 50, 0.416500000, 0.024346352, 0.027427673, 0
MF, 50, 0.416500000, 0.024667025, 0.026362419, 1
MF, 50, 0.416500000, 0.025548220, 0.027367592, 2
MF, 50, 0.416500000, 0.025622368, 0.027460098, 3
MF, 50, 0.416500000, 0.024835587, 0.028560877, 4
CNN, 50, 0.489500000, 0.429152012, 0.039365530, 0
CNN, 50, 0.488000000, 0.097430706, 0.030508041, 1
CNN, 50, 0.489000000, 0.064889908, 0.032433033, 2
CNN, 50, 0.487000000, 0.065663338, 0.030488491, 3
CNN, 50, 0.484000000, 0.064905405, 0.030325651, 4
Log. Reg, 100, 0.485500000, 0.286273718, 0.000655890, 0
Log. Reg, 100, 0.485500000, 0.238468647, 0.000755787, 1
Log. Reg, 100, 0.485500000, 0.246970654, 0.000964403, 2
Log. Reg, 100, 0.485500000, 0.237518549, 0.000721216, 3
Log. Reg, 100, 0.485500000, 0.238305807, 0.000768900, 4
Lin. SVM, 100, 0.489000000, 0.005249023, 0.000362635, 0
Lin. SVM, 100, 0.489000000, 0.004607916, 0.000355005, 1
Lin. SVM, 100, 0.489000000, 0.005287647, 0.000362396, 2
Lin. SVM, 100, 0.489000000, 0.004992485, 0.000348330, 3
Lin. SVM, 100, 0.489000000, 0.004521847, 0.000365019, 4
SVM, 100, 0.484500000, 0.002316713, 0.023022413, 0
SVM, 100, 0.484500000, 0.002277136, 0.022555590, 1
SVM, 100, 0.484500000, 0.002305269, 0.022694588, 2
SVM, 100, 0.484500000, 0.002348661, 0.021985054, 3
SVM, 100, 0.484500000, 0.002155304, 0.022606373, 4
kNN, 100, 0.520500000, 0.000854969, 0.176420212, 0
kNN, 100, 0.520500000, 0.000825882, 0.173952579, 1
kNN, 100, 0.520500000, 0.000761747, 0.172898054, 2
kNN, 100, 0.520500000, 0.000825882, 0.175698757, 3
kNN, 100, 0.520500000, 0.000776529, 0.175507069, 4
RF, 100, 0.494000000, 0.012431860, 0.030159950, 0
RF, 100, 0.494000000, 0.006662130, 0.027358294, 1
RF, 100, 0.494000000, 0.006482363, 0.027311325, 2
RF, 100, 0.494000000, 0.006408453, 0.027079821, 3
RF, 100, 0.494000000, 0.006543636, 0.026162386, 4
MLP, 100, 0.478500000, 0.251924276, 0.002118111, 0
MLP, 100, 0.478500000, 0.212288618, 0.002553463, 1
MLP, 100, 0.478500000, 0.261210203, 0.002583981, 2
MLP, 100, 0.478500000, 0.200824261, 0.002342224, 3
MLP, 100, 0.478500000, 0.196993113, 0.002022982, 4
XGB, 100, 0.488000000, 0.068537712, 0.014980555, 0
XGB, 100, 0.488000000, 0.039358616, 0.014938831, 1
XGB, 100, 0.488000000, 0.038274527, 0.015539169, 2
XGB, 100, 0.488000000, 0.040110826, 0.014928579, 3
XGB, 100, 0.488000000, 0.037507057, 0.014424324, 4
SPORF, 100, 0.493500000, 0.009497643, 0.027796030, 0
SPORF, 100, 0.493500000, 0.009140253, 0.028916121, 1
SPORF, 100, 0.493500000, 0.009554863, 0.028948545, 2
SPORF, 100, 0.493500000, 0.009279966, 0.028734207, 3
SPORF, 100, 0.493500000, 0.009323597, 0.028377771, 4
MF, 100, 0.303500000, 0.058804274, 0.028229713, 0
MF, 100, 0.303500000, 0.058757782, 0.028754234, 1
MF, 100, 0.303500000, 0.058860540, 0.028913975, 2
MF, 100, 0.303500000, 0.058968782, 0.028830528, 3
MF, 100, 0.303500000, 0.058904648, 0.031260729, 4
CNN, 100, 0.377000000, 0.270093918, 0.031826019, 0
CNN, 100, 0.369000000, 0.091915369, 0.031023741, 1
CNN, 100, 0.374000000, 0.078479290, 0.030915737, 2
CNN, 100, 0.354500000, 0.081939459, 0.046540976, 3
CNN, 100, 0.373500000, 0.078454733, 0.031503916, 4
Log. Reg, 200, 0.477500000, 0.332870007, 0.002086639, 0
Log. Reg, 200, 0.477500000, 0.321666956, 0.000888586, 1
Log. Reg, 200, 0.477500000, 0.299518347, 0.001006603, 2
Log. Reg, 200, 0.477500000, 0.301961184, 0.000906944, 3
Log. Reg, 200, 0.477500000, 0.300116539, 0.000861168, 4
Lin. SVM, 200, 0.473500000, 0.030132055, 0.000520468, 0
Lin. SVM, 200, 0.473500000, 0.041144609, 0.000432014, 1
Lin. SVM, 200, 0.473500000, 0.029913902, 0.000374556, 2
Lin. SVM, 200, 0.473500000, 0.029809237, 0.000375032, 3
Lin. SVM, 200, 0.473500000, 0.030008793, 0.000365973, 4
SVM, 200, 0.488500000, 0.006161928, 0.044510365, 0
SVM, 200, 0.488500000, 0.006029606, 0.044519186, 1
SVM, 200, 0.488500000, 0.006061316, 0.043682098, 2
SVM, 200, 0.488500000, 0.006063461, 0.043944836, 3
SVM, 200, 0.488500000, 0.006079435, 0.044308901, 4
kNN, 200, 0.483500000, 0.001270771, 0.179110050, 0
kNN, 200, 0.483500000, 0.001140118, 0.176259995, 1
kNN, 200, 0.483500000, 0.001156807, 0.177903414, 2
kNN, 200, 0.483500000, 0.001188993, 0.179071903, 3
kNN, 200, 0.483500000, 0.001176596, 0.175795555, 4
RF, 200, 0.492000000, 0.020609140, 0.027587414, 0
RF, 200, 0.492000000, 0.012616873, 0.027204514, 1
RF, 200, 0.492000000, 0.012782812, 0.028383732, 2
RF, 200, 0.492000000, 0.012686491, 0.027782440, 3
RF, 200, 0.492000000, 0.012599707, 0.026851177, 4
MLP, 200, 0.509500000, 0.329765081, 0.003865242, 0
MLP, 200, 0.509500000, 0.300792694, 0.002054691, 1
MLP, 200, 0.509500000, 0.244178772, 0.002076149, 2
MLP, 200, 0.509500000, 0.246877909, 0.002272129, 3
MLP, 200, 0.509500000, 0.245640993, 0.002067089, 4
XGB, 200, 0.496500000, 0.045587540, 0.015946865, 0
XGB, 200, 0.496500000, 0.067206383, 0.014887333, 1
XGB, 200, 0.496500000, 0.043327093, 0.014825344, 2
XGB, 200, 0.496500000, 0.046610355, 0.014893532, 3
XGB, 200, 0.496500000, 0.050113440, 0.014922857, 4
SPORF, 200, 0.495000000, 0.022666454, 0.030050993, 0
SPORF, 200, 0.495000000, 0.022851229, 0.029969931, 1
SPORF, 200, 0.495000000, 0.022648573, 0.029680014, 2
SPORF, 200, 0.495000000, 0.022851706, 0.028747082, 3
SPORF, 200, 0.495000000, 0.022698402, 0.029824495, 4
MF, 200, 0.126000000, 0.157081842, 0.030980349, 0
MF, 200, 0.126000000, 0.155926943, 0.030158520, 1
MF, 200, 0.126000000, 0.158405066, 0.031262875, 2
MF, 200, 0.126000000, 0.166450500, 0.082193613, 3
MF, 200, 0.126000000, 0.168640137, 0.030346155, 4
CNN, 200, 0.171500000, 0.202125072, 0.048811913, 0
CNN, 200, 0.137000000, 0.181764603, 0.030979633, 1
CNN, 200, 0.099500000, 0.104548931, 0.030034781, 2
CNN, 200, 0.100500000, 0.148148537, 0.030130625, 3
CNN, 200, 0.101500000, 0.104902267, 0.030245304, 4
Log. Reg, 400, 0.490000000, 0.318045616, 0.001879454, 0
Log. Reg, 400, 0.490000000, 0.266893387, 0.000916243, 1
Log. Reg, 400, 0.490000000, 0.293036461, 0.000732660, 2
Log. Reg, 400, 0.490000000, 0.312702179, 0.000825405, 3
Log. Reg, 400, 0.490000000, 0.293232918, 0.000835419, 4
Lin. SVM, 400, 0.491500000, 0.119223118, 0.000456095, 0
Lin. SVM, 400, 0.488500000, 0.118377924, 0.000494957, 1
Lin. SVM, 400, 0.491000000, 0.087357044, 0.000403404, 2
Lin. SVM, 400, 0.488500000, 0.087363720, 0.000371933, 3
Lin. SVM, 400, 0.491000000, 0.087345600, 0.000372648, 4
SVM, 400, 0.490500000, 0.020816565, 0.087347507, 0
SVM, 400, 0.490500000, 0.020801067, 0.085851908, 1
SVM, 400, 0.490500000, 0.020010948, 0.084905624, 2
SVM, 400, 0.490500000, 0.019785643, 0.086364031, 3
SVM, 400, 0.490500000, 0.020197868, 0.086111546, 4
kNN, 400, 0.401500000, 0.002230644, 0.174997807, 0
kNN, 400, 0.401500000, 0.002279997, 0.175453424, 1
kNN, 400, 0.401500000, 0.002136469, 0.175195932, 2
kNN, 400, 0.401500000, 0.002376318, 0.186602831, 3
kNN, 400, 0.401500000, 0.002087116, 0.173220873, 4
RF, 400, 0.487500000, 0.044665337, 0.031021118, 0
RF, 400, 0.487500000, 0.025316715, 0.032143116, 1
RF, 400, 0.487500000, 0.024715662, 0.030776262, 2
RF, 400, 0.487500000, 0.024929285, 0.030854702, 3
RF, 400, 0.487500000, 0.023828506, 0.027558088, 4
MLP, 400, 0.480000000, 0.510010481, 0.002655506, 0
MLP, 400, 0.480000000, 0.491790056, 0.002111197, 1
MLP, 400, 0.480000000, 0.489894152, 0.002023935, 2
MLP, 400, 0.480000000, 0.488489151, 0.002060175, 3
MLP, 400, 0.480000000, 0.486202478, 0.002062321, 4
XGB, 400, 0.480500000, 0.074914932, 0.018868208, 0
XGB, 400, 0.480500000, 0.075018406, 0.014621019, 1
XGB, 400, 0.480500000, 0.073318481, 0.015039682, 2
XGB, 400, 0.480500000, 0.070350170, 0.014596701, 3
XGB, 400, 0.480500000, 0.067117691, 0.014605045, 4
SPORF, 400, 0.488000000, 0.042493343, 0.030582905, 0
SPORF, 400, 0.488000000, 0.043697834, 0.030233383, 1
SPORF, 400, 0.488000000, 0.043929577, 0.030264616, 2
SPORF, 400, 0.488000000, 0.043710947, 0.030031204, 3
SPORF, 400, 0.488000000, 0.043758631, 0.030488491, 4
MF, 400, 0.073000000, 0.362086296, 0.031346083, 0
MF, 400, 0.073000000, 0.362913609, 0.031082630, 1
MF, 400, 0.073000000, 0.392591238, 0.031860828, 2
MF, 400, 0.073000000, 0.367707729, 0.031267166, 3
MF, 400, 0.073000000, 0.360004902, 0.030228138, 4
CNN, 400, 0.023500000, 0.286400557, 0.038967848, 0
CNN, 400, 0.030500000, 0.161965132, 0.030978203, 1
CNN, 400, 0.021500000, 0.188348770, 0.030961752, 2
CNN, 400, 0.023500000, 0.162192583, 0.030710936, 3
CNN, 400, 0.010000000, 0.161539316, 0.030303955, 4
Log. Reg, 1000, 0.497500000, 0.315233231, 0.000766754, 0
Log. Reg, 1000, 0.497500000, 0.263772964, 0.000767231, 1
Log. Reg, 1000, 0.497500000, 0.318495274, 0.000928879, 2
Log. Reg, 1000, 0.497500000, 0.268204689, 0.000862122, 3
Log. Reg, 1000, 0.497500000, 0.254089355, 0.000738144, 4
Lin. SVM, 1000, 0.497000000, 0.232304096, 0.000605106, 0
Lin. SVM, 1000, 0.495500000, 0.233842134, 0.000570536, 1
Lin. SVM, 1000, 0.499000000, 0.232671738, 0.000586271, 2
Lin. SVM, 1000, 0.493000000, 0.233318567, 0.000591040, 3
Lin. SVM, 1000, 0.494500000, 0.232752800, 0.000662088, 4
SVM, 1000, 0.484500000, 0.120399237, 0.209329367, 0
SVM, 1000, 0.484500000, 0.117116213, 0.208793402, 1
SVM, 1000, 0.484500000, 0.115862131, 0.208447456, 2
SVM, 1000, 0.484500000, 0.116633177, 0.209014654, 3
SVM, 1000, 0.484500000, 0.116210699, 0.208586931, 4
kNN, 1000, 0.460500000, 0.007094145, 0.276480675, 0
kNN, 1000, 0.460500000, 0.006945372, 0.274117708, 1
kNN, 1000, 0.460500000, 0.006855488, 0.375980854, 2
kNN, 1000, 0.460500000, 0.006938696, 0.278867245, 3
kNN, 1000, 0.460500000, 0.007277489, 0.381536722, 4
RF, 1000, 0.443000000, 0.072788239, 0.031327009, 0
RF, 1000, 0.443000000, 0.066547632, 0.027251482, 1
RF, 1000, 0.443000000, 0.065795422, 0.027989626, 2
RF, 1000, 0.443000000, 0.066505432, 0.027880907, 3
RF, 1000, 0.443000000, 0.065995216, 0.026945114, 4
MLP, 1000, 0.429500000, 1.230349779, 0.003558636, 0
MLP, 1000, 0.429500000, 1.193374395, 0.002106905, 1
MLP, 1000, 0.429500000, 1.185703039, 0.002086401, 2
MLP, 1000, 0.429500000, 1.191503525, 0.002048254, 3
MLP, 1000, 0.429500000, 1.195154905, 0.002162695, 4
XGB, 1000, 0.286000000, 0.209487438, 0.015367746, 0
XGB, 1000, 0.286000000, 0.094913244, 0.013747215, 1
XGB, 1000, 0.286000000, 0.089585781, 0.014670849, 2
XGB, 1000, 0.286000000, 0.087812901, 0.014547348, 3
XGB, 1000, 0.286000000, 0.096012354, 0.014781475, 4
SPORF, 1000, 0.445500000, 0.147573709, 0.033472776, 0
SPORF, 1000, 0.445500000, 0.126878023, 0.032510996, 1
SPORF, 1000, 0.445500000, 0.126427889, 0.033257246, 2
SPORF, 1000, 0.445500000, 0.126578808, 0.032504082, 3
SPORF, 1000, 0.445500000, 0.126605511, 0.033648014, 4
MF, 1000, 0.051000000, 1.003517389, 0.048223019, 0
MF, 1000, 0.051000000, 0.986520529, 0.034775496, 1
MF, 1000, 0.051000000, 1.060424328, 0.044968605, 2
MF, 1000, 0.051000000, 1.040479183, 0.048401594, 3
MF, 1000, 0.051000000, 1.108328342, 0.035659790, 4
CNN, 1000, 0.004000000, 0.359651804, 0.037465334, 0
CNN, 1000, 0.005000000, 0.338689566, 0.037320375, 1
CNN, 1000, 0.005000000, 0.337674141, 0.037322760, 2
CNN, 1000, 0.006000000, 0.335575104, 0.037297726, 3
CNN, 1000, 0.002500000, 0.350453377, 0.037750483, 4
Log. Reg, 2000, 0.497500000, 0.445920467, 0.000896454, 0
Log. Reg, 2000, 0.497500000, 0.414015293, 0.000884533, 1
Log. Reg, 2000, 0.497500000, 0.413813829, 0.000813007, 2
Log. Reg, 2000, 0.497500000, 0.411937475, 0.000854969, 3
Log. Reg, 2000, 0.497500000, 0.427690744, 0.000879526, 4
Lin. SVM, 2000, 0.500500000, 0.526455164, 0.000556946, 0
Lin. SVM, 2000, 0.498000000, 0.527539730, 0.000593185, 1
Lin. SVM, 2000, 0.495000000, 0.527928829, 0.000583172, 2
Lin. SVM, 2000, 0.496500000, 0.527664185, 0.000578403, 3
Lin. SVM, 2000, 0.494500000, 0.527656555, 0.000579596, 4
SVM, 2000, 0.464500000, 0.494123697, 0.413338900, 0
SVM, 2000, 0.464500000, 0.463779688, 0.418385506, 1
SVM, 2000, 0.464500000, 0.470085859, 0.414055347, 2
SVM, 2000, 0.464500000, 0.464620829, 0.414349556, 3
SVM, 2000, 0.464500000, 0.464824677, 0.414587736, 4
kNN, 2000, 0.518000000, 0.016653776, 0.580034256, 0
kNN, 2000, 0.518000000, 0.016504765, 0.271719217, 1
kNN, 2000, 0.518000000, 0.016965389, 0.574620008, 2
kNN, 2000, 0.518000000, 0.016400576, 0.472945213, 3
kNN, 2000, 0.518000000, 0.016852617, 0.574734926, 4
RF, 2000, 0.391000000, 0.152544022, 0.030558348, 0
RF, 2000, 0.391000000, 0.139224529, 0.027858019, 1
RF, 2000, 0.391000000, 0.138715506, 0.027776957, 2
RF, 2000, 0.391000000, 0.138912916, 0.028351784, 3
RF, 2000, 0.391000000, 0.139047146, 0.027719021, 4
MLP, 2000, 0.215500000, 3.003298283, 0.002376795, 0
MLP, 2000, 0.215500000, 2.328011990, 0.002140522, 1
MLP, 2000, 0.215500000, 2.324220181, 0.002398491, 2
MLP, 2000, 0.215500000, 2.325035810, 0.002057314, 3
MLP, 2000, 0.215500000, 2.325345278, 0.002134562, 4
XGB, 2000, 0.060500000, 0.104061604, 0.015342712, 0
XGB, 2000, 0.060500000, 0.108340263, 0.014925241, 1
XGB, 2000, 0.060500000, 0.103938341, 0.014640093, 2
XGB, 2000, 0.060500000, 0.102273941, 0.014754295, 3
XGB, 2000, 0.060500000, 0.103313923, 0.014998198, 4
SPORF, 2000, 0.390500000, 0.264555931, 0.037395477, 0
SPORF, 2000, 0.390500000, 0.267695427, 0.037300825, 1
SPORF, 2000, 0.390500000, 0.266896963, 0.037890196, 2
SPORF, 2000, 0.390500000, 0.267524481, 0.037520170, 3
SPORF, 2000, 0.390500000, 0.267800808, 0.037366152, 4
MF, 2000, 0.036500000, 2.034897804, 0.047498226, 0
MF, 2000, 0.036500000, 1.999290228, 0.049313784, 1
MF, 2000, 0.036500000, 2.017087221, 0.038045406, 2
MF, 2000, 0.036500000, 2.068170071, 0.038892031, 3
MF, 2000, 0.036500000, 2.072263002, 0.058044434, 4
CNN, 2000, 0.000500000, 0.676769495, 0.037355661, 0
CNN, 2000, 0.000500000, 0.657715321, 0.033385515, 1
CNN, 2000, 0.001500000, 0.532327652, 0.034426928, 2
CNN, 2000, 0.000500000, 0.650366545, 0.031579018, 3
CNN, 2000, 0.001500000, 0.864807844, 0.023924828, 4
