classifier,n,Lhat,trainTime,testTime,iterate
SPORF, 200, 0.488000000, 0.019564629, 0.039904118, 3
SPORF, 200, 0.488000000, 0.018756866, 0.041779757, 4
MF, 200, 0.127000000, 0.143608809, 0.042965889, 0
MF, 200, 0.127000000, 0.146856546, 0.042354822, 1
MF, 200, 0.127000000, 0.140727520, 0.041640043, 2
MF, 200, 0.127000000, 0.137897015, 0.034223795, 3
MF, 200, 0.127000000, 0.139968157, 0.034211159, 4
Log. Reg, 400, 0.490000000, 0.372016668, 0.000837326, 0
Log. Reg, 400, 0.490000000, 0.340691090, 0.000735521, 1
Log. Reg, 400, 0.490000000, 0.333642244, 0.000865698, 2
Log. Reg, 400, 0.490000000, 0.302804470, 0.001426458, 3
Log. Reg, 400, 0.490000000, 0.304537535, 0.000790358, 4
Lin. SVM, 400, 0.489500000, 0.121237516, 0.000626564, 0
Lin. SVM, 400, 0.489000000, 0.119033575, 0.000604153, 1
Lin. SVM, 400, 0.486500000, 0.118667841, 0.000617504, 2
Lin. SVM, 400, 0.491000000, 0.119647980, 0.000506878, 3
Lin. SVM, 400, 0.490500000, 0.118454456, 0.000350237, 4
SVM, 400, 0.490500000, 0.026624441, 0.122313738, 0
SVM, 400, 0.490500000, 0.026788473, 0.090908289, 1
SVM, 400, 0.490500000, 0.020520449, 0.088395357, 2
SVM, 400, 0.490500000, 0.020480633, 0.087936640, 3
SVM, 400, 0.490500000, 0.020476341, 0.088365555, 4
kNN, 400, 0.401500000, 0.002348900, 0.182889938, 0
kNN, 400, 0.401500000, 0.002258301, 0.182242393, 1
kNN, 400, 0.401500000, 0.002016783, 0.175640106, 2
kNN, 400, 0.401500000, 0.002076149, 0.170767784, 3
kNN, 400, 0.401500000, 0.002094507, 0.168627262, 4
RF, 400, 0.481500000, 1.659254074, 0.316331387, 0
RF, 400, 0.487000000, 1.771045446, 0.315429688, 1
RF, 400, 0.480500000, 1.694384098, 0.317217112, 2
RF, 400, 0.484500000, 1.690360785, 0.317156315, 3
RF, 400, 0.486000000, 1.630639315, 0.314057112, 4
MLP, 400, 0.480000000, 0.620987892, 0.003002882, 0
MLP, 400, 0.480000000, 0.625928402, 0.002436638, 1
MLP, 400, 0.480000000, 0.625642776, 0.002486944, 2
MLP, 400, 0.480000000, 0.572286367, 0.001942396, 3
MLP, 400, 0.480000000, 0.475873470, 0.003271818, 4
SPORF, 400, 0.491500000, 0.038866520, 0.036013842, 0
SPORF, 400, 0.491500000, 0.038236856, 0.034944296, 1
SPORF, 400, 0.491500000, 0.038956642, 0.034590960, 2
SPORF, 400, 0.491500000, 0.039258480, 0.035417557, 3
SPORF, 400, 0.491500000, 0.038357019, 0.034813404, 4
MF, 400, 0.072000000, 0.340725422, 0.038266182, 0
MF, 400, 0.072000000, 0.337893724, 0.035630941, 1
MF, 400, 0.072000000, 0.343703747, 0.036617279, 2
MF, 400, 0.072000000, 0.339598179, 0.037822485, 3
MF, 400, 0.072000000, 0.340568066, 0.035326004, 4
Log. Reg, 1000, 0.497500000, 0.387995720, 0.000959873, 0
Log. Reg, 1000, 0.497500000, 0.308416128, 0.000779867, 1
Log. Reg, 1000, 0.497500000, 0.302674055, 0.002412558, 2
Log. Reg, 1000, 0.497500000, 0.331455231, 0.000814199, 3
Log. Reg, 1000, 0.497500000, 0.345355034, 0.000649214, 4
Lin. SVM, 1000, 0.496000000, 0.282069921, 0.000773907, 0
Lin. SVM, 1000, 0.496000000, 0.282535553, 0.000700474, 1
Lin. SVM, 1000, 0.497000000, 0.281817436, 0.000663042, 2
Lin. SVM, 1000, 0.497500000, 0.281870604, 0.000676632, 3
Lin. SVM, 1000, 0.498000000, 0.281504154, 0.000673056, 4
SVM, 1000, 0.484500000, 0.157411575, 0.240283489, 0
SVM, 1000, 0.484500000, 0.123789072, 0.223206043, 1
SVM, 1000, 0.484500000, 0.122562885, 0.221719265, 2
SVM, 1000, 0.484500000, 0.123686790, 0.223947287, 3
SVM, 1000, 0.484500000, 0.123578310, 0.222926855, 4
kNN, 1000, 0.460500000, 0.007301331, 0.375082016, 0
kNN, 1000, 0.460500000, 0.007075071, 0.392736912, 1
kNN, 1000, 0.460500000, 0.006965399, 0.376701832, 2
kNN, 1000, 0.460500000, 0.006890059, 0.373938560, 3
kNN, 1000, 0.460500000, 0.007001400, 0.373834848, 4
RF, 1000, 0.428500000, 1.752287388, 0.317437410, 0
RF, 1000, 0.427500000, 1.773111820, 0.320184469, 1
RF, 1000, 0.434500000, 1.762718439, 0.315473318, 2
RF, 1000, 0.441000000, 1.783069372, 0.320591688, 3
RF, 1000, 0.434500000, 1.754257679, 0.319211006, 4
MLP, 1000, 0.429500000, 1.188092470, 0.002648830, 0
MLP, 1000, 0.429500000, 1.183215141, 0.002197027, 1
MLP, 1000, 0.429500000, 1.181972027, 0.002199173, 2
MLP, 1000, 0.429500000, 1.175818205, 0.002179623, 3
MLP, 1000, 0.429500000, 1.184036732, 0.002982616, 4
SPORF, 1000, 0.443000000, 0.111110449, 0.034731627, 0
SPORF, 1000, 0.443000000, 0.109228611, 0.035649538, 1
SPORF, 1000, 0.443000000, 0.109772682, 0.034277439, 2
SPORF, 1000, 0.443000000, 0.111440420, 0.037185431, 3
SPORF, 1000, 0.443000000, 0.113127470, 0.036552906, 4
MF, 1000, 0.049000000, 0.962263107, 0.036763906, 0
MF, 1000, 0.049000000, 0.966262817, 0.037110329, 1
MF, 1000, 0.049000000, 0.942302704, 0.034620523, 2
MF, 1000, 0.049000000, 0.939895391, 0.036148310, 3
MF, 1000, 0.049000000, 0.969376326, 0.034037352, 4
Log. Reg, 2000, 0.497500000, 0.497427940, 0.004604578, 0
Log. Reg, 2000, 0.497500000, 0.425761461, 0.000925303, 1
Log. Reg, 2000, 0.497500000, 0.457714081, 0.000988245, 2
Log. Reg, 2000, 0.497500000, 0.425115585, 0.000741959, 3
Log. Reg, 2000, 0.497500000, 0.443485737, 0.000912189, 4
Lin. SVM, 2000, 0.492000000, 0.547657251, 0.000752926, 0
Lin. SVM, 2000, 0.494000000, 0.546736240, 0.000432014, 1
Lin. SVM, 2000, 0.495500000, 0.541007280, 0.000398397, 2
Lin. SVM, 2000, 0.496000000, 0.542164087, 0.000392437, 3
Lin. SVM, 2000, 0.500000000, 0.543711662, 0.000381947, 4
SVM, 2000, 0.464500000, 0.517888546, 0.410403490, 0
SVM, 2000, 0.464500000, 0.461308479, 0.427047491, 1
SVM, 2000, 0.464500000, 0.475562811, 0.412380457, 2
SVM, 2000, 0.464500000, 0.460862875, 0.412809134, 3
SVM, 2000, 0.464500000, 0.461031437, 0.413018227, 4
kNN, 2000, 0.518000000, 0.016242743, 0.270670414, 0
kNN, 2000, 0.518000000, 0.016465902, 0.269559622, 1
kNN, 2000, 0.518000000, 0.015943766, 0.470162392, 2
kNN, 2000, 0.518000000, 0.017279387, 0.274685621, 3
kNN, 2000, 0.518000000, 0.017781734, 0.476029873, 4
RF, 2000, 0.386500000, 1.883247852, 0.316272736, 0
RF, 2000, 0.379000000, 1.874100447, 0.317048550, 1
RF, 2000, 0.378500000, 1.844791889, 0.419989824, 2
RF, 2000, 0.373500000, 1.882906675, 0.315886974, 3
RF, 2000, 0.378000000, 1.804832458, 0.314153433, 4
MLP, 2000, 0.215500000, 2.380491018, 0.002945423, 0
MLP, 2000, 0.215500000, 2.374468565, 0.002878904, 1
MLP, 2000, 0.215500000, 2.528013468, 0.002236605, 2
MLP, 2000, 0.215500000, 2.413836956, 0.002174616, 3
MLP, 2000, 0.215500000, 2.421384811, 0.002179146, 4
SPORF, 2000, 0.388500000, 0.230333328, 0.053953886, 0
SPORF, 2000, 0.388500000, 0.240911245, 0.051953554, 1
SPORF, 2000, 0.388500000, 0.237562180, 0.037517786, 2
SPORF, 2000, 0.388500000, 0.243115187, 0.037450790, 3
SPORF, 2000, 0.388500000, 0.236115217, 0.037276983, 4
MF, 2000, 0.036500000, 1.843838692, 0.045757771, 0
MF, 2000, 0.036500000, 1.879114866, 0.038882017, 1
MF, 2000, 0.036500000, 1.996296883, 0.040123940, 2
MF, 2000, 0.036500000, 1.892349958, 0.049647331, 3
MF, 2000, 0.036500000, 1.964396000, 0.045594454, 4
