classifier,n,Lhat,trainTime,testTime,iterate
SVM, 50, 0.180500000, 0.003155231, 0.076890230, 1
SVM, 50, 0.180500000, 0.003125191, 0.076243401, 2
SVM, 50, 0.180500000, 0.003044844, 0.077827692, 3
SVM, 50, 0.180500000, 0.003079176, 0.076283455, 4
kNN, 50, 0.020500000, 0.000876904, 0.169543743, 0
kNN, 50, 0.020500000, 0.000872612, 0.167229652, 1
kNN, 50, 0.020500000, 0.000886679, 0.167027473, 2
kNN, 50, 0.020500000, 0.000865698, 0.171797752, 3
kNN, 50, 0.020500000, 0.000905752, 0.173717499, 4
RF, 50, 0.035000000, 0.007511616, 0.033600569, 0
RF, 50, 0.035000000, 0.004660368, 0.029654980, 1
RF, 50, 0.035000000, 0.003570795, 0.030828238, 2
RF, 50, 0.035000000, 0.003539324, 0.029928684, 3
RF, 50, 0.035000000, 0.003547192, 0.030595779, 4
MLP, 50, 0.266000000, 0.086606264, 0.004626751, 0
MLP, 50, 0.266000000, 0.072012901, 0.004187107, 1
MLP, 50, 0.266000000, 0.072807550, 0.003911972, 2
MLP, 50, 0.266000000, 0.072362185, 0.003918886, 3
MLP, 50, 0.266000000, 0.072108984, 0.003913641, 4
XGB, 50, 0.272000000, 0.058863163, 0.045288563, 0
XGB, 50, 0.272000000, 0.028181314, 0.041466713, 1
XGB, 50, 0.272000000, 0.028113365, 0.041469812, 2
XGB, 50, 0.272000000, 0.027994394, 0.042178392, 3
XGB, 50, 0.272000000, 0.038687468, 0.041585922, 4
SPORF, 50, 0.119500000, 0.005721569, 0.031078339, 0
SPORF, 50, 0.119500000, 0.005069494, 0.030323267, 1
SPORF, 50, 0.119500000, 0.005077839, 0.030750275, 2
SPORF, 50, 0.119500000, 0.005045176, 0.031181574, 3
SPORF, 50, 0.119500000, 0.005254269, 0.031198502, 4
MF, 50, 0.010000000, 0.006276846, 0.031721115, 0
MF, 50, 0.010000000, 0.006380796, 0.032048225, 1
MF, 50, 0.010000000, 0.006359577, 0.031816483, 2
MF, 50, 0.010000000, 0.006310463, 0.031269073, 3
MF, 50, 0.010000000, 0.006359100, 0.031600475, 4
Log. Reg, 100, 0.504000000, 0.074300766, 0.002605677, 0
Log. Reg, 100, 0.504000000, 0.046451330, 0.001892328, 1
Log. Reg, 100, 0.504000000, 0.050552607, 0.001899481, 2
Log. Reg, 100, 0.504000000, 0.044030190, 0.001899958, 3
Log. Reg, 100, 0.504000000, 0.046957254, 0.001984358, 4
Lin. SVM, 100, 0.503000000, 0.071248055, 0.001640081, 0
Lin. SVM, 100, 0.503000000, 0.071153879, 0.001640081, 1
Lin. SVM, 100, 0.502500000, 0.071309805, 0.001648903, 2
Lin. SVM, 100, 0.503000000, 0.071074247, 0.001550674, 3
Lin. SVM, 100, 0.503500000, 0.072480917, 0.001533508, 4
SVM, 100, 0.075000000, 0.009225845, 0.154276371, 0
SVM, 100, 0.075000000, 0.008965015, 0.151139975, 1
SVM, 100, 0.075000000, 0.009182453, 0.151386023, 2
SVM, 100, 0.075000000, 0.009064436, 0.151450396, 3
SVM, 100, 0.075000000, 0.009121418, 0.150519133, 4
kNN, 100, 0.011500000, 0.001836300, 0.179715633, 0
kNN, 100, 0.011500000, 0.001899242, 0.168280363, 1
kNN, 100, 0.011500000, 0.001956224, 0.166051388, 2
kNN, 100, 0.011500000, 0.001737833, 0.171682596, 3
kNN, 100, 0.011500000, 0.001822948, 0.170493126, 4
RF, 100, 0.002000000, 0.014553547, 0.031793833, 0
RF, 100, 0.002000000, 0.006681681, 0.037598848, 1
RF, 100, 0.002000000, 0.006180763, 0.030836821, 2
RF, 100, 0.002000000, 0.006192207, 0.029875755, 3
RF, 100, 0.002000000, 0.006187439, 0.029387236, 4
MLP, 100, 0.154000000, 0.107911825, 0.004745960, 0
MLP, 100, 0.154000000, 0.106959820, 0.004501581, 1
MLP, 100, 0.154000000, 0.107106924, 0.004519224, 2
MLP, 100, 0.154000000, 0.107246161, 0.004517078, 3
MLP, 100, 0.154000000, 0.106595993, 0.004470348, 4
XGB, 100, 0.191000000, 0.042522430, 0.042363644, 0
XGB, 100, 0.191000000, 0.042335749, 0.042165995, 1
XGB, 100, 0.191000000, 0.042727470, 0.042244196, 2
XGB, 100, 0.191000000, 0.040824890, 0.042528629, 3
XGB, 100, 0.191000000, 0.040823698, 0.042293549, 4
SPORF, 100, 0.006000000, 0.010328054, 0.033199310, 0
SPORF, 100, 0.006000000, 0.011051178, 0.032069445, 1
SPORF, 100, 0.006000000, 0.010684490, 0.033242464, 2
SPORF, 100, 0.006000000, 0.011106014, 0.033634424, 3
SPORF, 100, 0.006000000, 0.010799885, 0.033876181, 4
MF, 100, 0.009000000, 0.014881611, 0.032841921, 0
MF, 100, 0.009000000, 0.015269995, 0.033222914, 1
MF, 100, 0.009000000, 0.014637470, 0.032157660, 2
MF, 100, 0.009000000, 0.014958620, 0.034027100, 3
MF, 100, 0.009000000, 0.014909983, 0.033464670, 4
Log. Reg, 200, 0.503000000, 0.159016371, 0.002386808, 0
Log. Reg, 200, 0.503000000, 0.141667366, 0.002189636, 1
Log. Reg, 200, 0.503000000, 0.142545462, 0.002079248, 2
Log. Reg, 200, 0.503000000, 0.141977072, 0.002145529, 3
Log. Reg, 200, 0.503000000, 0.144358397, 0.002121449, 4
Lin. SVM, 200, 0.526500000, 0.299381971, 0.001728296, 0
Lin. SVM, 200, 0.509500000, 0.302584410, 0.001774549, 1
Lin. SVM, 200, 0.501000000, 0.301493645, 0.001844406, 2
Lin. SVM, 200, 0.499000000, 0.303843737, 0.001775265, 3
Lin. SVM, 200, 0.506500000, 0.303014040, 0.001745224, 4
SVM, 200, 0.007000000, 0.038359404, 0.311785936, 0
SVM, 200, 0.007000000, 0.032761574, 0.291497707, 1
SVM, 200, 0.007000000, 0.031619072, 0.293072462, 2
SVM, 200, 0.007000000, 0.032614946, 0.292458057, 3
SVM, 200, 0.007000000, 0.032824039, 0.292318583, 4
kNN, 200, 0.006000000, 0.004698753, 0.171669245, 0
kNN, 200, 0.006000000, 0.004411221, 0.163562298, 1
kNN, 200, 0.006000000, 0.004576921, 0.182456970, 2
kNN, 200, 0.006000000, 0.004535198, 0.170745373, 3
kNN, 200, 0.006000000, 0.004509449, 0.170010567, 4
RF, 200, 0.001000000, 0.020731926, 0.031544685, 0
RF, 200, 0.001000000, 0.011898756, 0.030068636, 1
RF, 200, 0.001000000, 0.011902571, 0.031330109, 2
RF, 200, 0.001000000, 0.011876106, 0.030852556, 3
RF, 200, 0.001000000, 0.011885405, 0.030937910, 4
MLP, 200, 0.015000000, 0.139947414, 0.004464149, 0
MLP, 200, 0.015000000, 0.140782356, 0.004500389, 1
MLP, 200, 0.015000000, 0.139773846, 0.004427671, 2
MLP, 200, 0.015000000, 0.142189980, 0.004472017, 3
MLP, 200, 0.015000000, 0.140382767, 0.004457474, 4
XGB, 200, 0.065500000, 0.068154097, 0.041654587, 0
XGB, 200, 0.065500000, 0.066728115, 0.042676926, 1
XGB, 200, 0.065500000, 0.066594601, 0.042479277, 2
XGB, 200, 0.065500000, 0.064154625, 0.043483496, 3
XGB, 200, 0.065500000, 0.066334248, 0.043629408, 4
SPORF, 200, 0.003000000, 0.021663904, 0.035227060, 0
SPORF, 200, 0.003000000, 0.021898508, 0.035404205, 1
SPORF, 200, 0.003000000, 0.021805763, 0.034137249, 2
SPORF, 200, 0.003000000, 0.021794558, 0.033260822, 3
SPORF, 200, 0.003000000, 0.021789312, 0.035117149, 4
MF, 200, 0.001000000, 0.031612396, 0.033668280, 0
MF, 200, 0.001000000, 0.033195019, 0.033337593, 1
MF, 200, 0.001000000, 0.032527208, 0.032652378, 2
MF, 200, 0.001000000, 0.031808853, 0.033511639, 3
MF, 200, 0.001000000, 0.032723665, 0.033543825, 4
Log. Reg, 400, 0.506500000, 0.164605618, 0.002409697, 0
Log. Reg, 400, 0.506500000, 0.147701502, 0.002303839, 1
Log. Reg, 400, 0.506500000, 0.166974068, 0.002248049, 2
Log. Reg, 400, 0.506500000, 0.145415068, 0.002278328, 3
Log. Reg, 400, 0.506500000, 0.140349388, 0.002063036, 4
Lin. SVM, 400, 0.490000000, 0.584741116, 0.001735926, 0
Lin. SVM, 400, 0.498500000, 0.587819099, 0.002399921, 1
Lin. SVM, 400, 0.498000000, 0.580936909, 0.001836300, 2
Lin. SVM, 400, 0.498500000, 0.583757877, 0.001730442, 3
Lin. SVM, 400, 0.512500000, 0.577099323, 0.002090693, 4
SVM, 400, 0.000500000, 0.137343168, 0.575141668, 0
SVM, 400, 0.000500000, 0.124069214, 0.575944424, 1
SVM, 400, 0.000500000, 0.124363184, 0.577432394, 2
SVM, 400, 0.000500000, 0.123695612, 0.577529907, 3
SVM, 400, 0.000500000, 0.123626471, 0.577667236, 4
kNN, 400, 0.000500000, 0.011419058, 0.270341396, 0
kNN, 400, 0.000500000, 0.011126995, 0.270643473, 1
kNN, 400, 0.000500000, 0.011432886, 0.272795200, 2
kNN, 400, 0.000500000, 0.011405945, 0.271307707, 3
kNN, 400, 0.000500000, 0.011446714, 0.266961098, 4
RF, 400, 0.000500000, 0.032169104, 0.033984184, 0
RF, 400, 0.000500000, 0.023137569, 0.034508228, 1
RF, 400, 0.000500000, 0.023184061, 0.034102917, 2
RF, 400, 0.000500000, 0.022675037, 0.031305075, 3
RF, 400, 0.000500000, 0.022664070, 0.030737162, 4
MLP, 400, 0.000500000, 0.222898245, 0.004167318, 0
MLP, 400, 0.000500000, 0.200822830, 0.003870726, 1
MLP, 400, 0.000500000, 0.200527668, 0.003892899, 2
MLP, 400, 0.000500000, 0.213030815, 0.004252195, 3
MLP, 400, 0.000500000, 0.212128878, 0.004240990, 4
XGB, 400, 0.018500000, 0.081487894, 0.046446800, 0
XGB, 400, 0.018500000, 0.079732180, 0.042450428, 1
XGB, 400, 0.018500000, 0.081379890, 0.042345285, 2
XGB, 400, 0.018500000, 0.079708099, 0.043694496, 3
XGB, 400, 0.018500000, 0.078334570, 0.043422937, 4
SPORF, 400, 0.000500000, 0.043825865, 0.035939693, 0
SPORF, 400, 0.000500000, 0.043166161, 0.034937382, 1
SPORF, 400, 0.000500000, 0.042160273, 0.034086227, 2
SPORF, 400, 0.000500000, 0.043079138, 0.034269571, 3
SPORF, 400, 0.000500000, 0.042299986, 0.033547163, 4
MF, 400, 0.000500000, 0.069380522, 0.032356262, 0
MF, 400, 0.000500000, 0.069028139, 0.031888962, 1
MF, 400, 0.000500000, 0.069038630, 0.031444788, 2
MF, 400, 0.000500000, 0.070017576, 0.031463385, 3
MF, 400, 0.000500000, 0.070779562, 0.031842947, 4
Log. Reg, 1000, 0.478000000, 0.165620089, 0.002222776, 0
Log. Reg, 1000, 0.478000000, 0.157709837, 0.002053976, 1
Log. Reg, 1000, 0.478000000, 0.158097267, 0.002524376, 2
Log. Reg, 1000, 0.478000000, 0.156010151, 0.002012968, 3
Log. Reg, 1000, 0.478000000, 0.156829357, 0.002336264, 4
Lin. SVM, 1000, 0.508500000, 1.412218809, 0.001993895, 0
Lin. SVM, 1000, 0.481500000, 1.410511017, 0.001777649, 1
Lin. SVM, 1000, 0.493000000, 1.410874367, 0.001770020, 2
Lin. SVM, 1000, 0.501000000, 1.414070606, 0.001929998, 3
Lin. SVM, 1000, 0.514000000, 1.414073706, 0.001882076, 4
SVM, 1000, 0.000000000, 0.755985737, 1.237889528, 0
SVM, 1000, 0.000000000, 0.736084461, 1.239919662, 1
SVM, 1000, 0.000000000, 0.736896276, 1.237930298, 2
SVM, 1000, 0.000000000, 0.734951496, 1.241694927, 3
SVM, 1000, 0.000000000, 0.743738174, 1.238414288, 4
kNN, 1000, 0.000000000, 0.042723417, 0.570908070, 0
kNN, 1000, 0.000000000, 0.042801857, 0.586329699, 1
kNN, 1000, 0.000000000, 0.042928219, 0.575776339, 2
kNN, 1000, 0.000000000, 0.042944908, 0.580438614, 3
kNN, 1000, 0.000000000, 0.044541597, 0.571041584, 4
RF, 1000, 0.000500000, 0.071088552, 0.034672260, 0
RF, 1000, 0.000500000, 0.060003042, 0.030447483, 1
RF, 1000, 0.000500000, 0.056722164, 0.029957294, 2
RF, 1000, 0.000500000, 0.059768438, 0.030122519, 3
RF, 1000, 0.000500000, 0.056649208, 0.031749249, 4
MLP, 1000, 0.000500000, 0.433964491, 0.004607916, 0
MLP, 1000, 0.000500000, 0.430457830, 0.004248857, 1
MLP, 1000, 0.000500000, 0.430967331, 0.004209757, 2
MLP, 1000, 0.000500000, 0.427834034, 0.004139185, 3
MLP, 1000, 0.000500000, 0.429380417, 0.004176378, 4
XGB, 1000, 0.001000000, 0.143850327, 0.071169615, 0
XGB, 1000, 0.001000000, 0.137736559, 0.042269945, 1
XGB, 1000, 0.001000000, 0.139868736, 0.042655468, 2
XGB, 1000, 0.001000000, 0.137401581, 0.042771578, 3
XGB, 1000, 0.001000000, 0.144074202, 0.042753696, 4
SPORF, 1000, 0.000500000, 0.105816364, 0.035234690, 0
SPORF, 1000, 0.000500000, 0.102438450, 0.034388781, 1
SPORF, 1000, 0.000500000, 0.101986170, 0.034348488, 2
SPORF, 1000, 0.000500000, 0.102166176, 0.033828974, 3
SPORF, 1000, 0.000500000, 0.102256298, 0.034546614, 4
MF, 1000, 0.000500000, 0.174945593, 0.032682419, 0
MF, 1000, 0.000500000, 0.174382448, 0.032632351, 1
MF, 1000, 0.000500000, 0.174778461, 0.032979488, 2
MF, 1000, 0.000500000, 0.174788713, 0.033030033, 3
MF, 1000, 0.000500000, 0.174736500, 0.032589197, 4
Log. Reg, 2000, 0.481500000, 0.256392956, 0.002479553, 0
Log. Reg, 2000, 0.481500000, 0.231390476, 0.002532244, 1
Log. Reg, 2000, 0.481500000, 0.225534439, 0.002555847, 2
Log. Reg, 2000, 0.481500000, 0.231922626, 0.002484560, 3
Log. Reg, 2000, 0.481500000, 0.236230135, 0.002474546, 4
Lin. SVM, 2000, 0.493000000, 2.817825556, 0.004933357, 0
Lin. SVM, 2000, 0.499000000, 2.813488722, 0.005350351, 1
Lin. SVM, 2000, 0.502000000, 2.798052311, 0.001935482, 2
Lin. SVM, 2000, 0.493000000, 2.800844908, 0.001806736, 3
Lin. SVM, 2000, 0.463500000, 2.803516626, 0.001841545, 4
SVM, 2000, 0.000500000, 2.575285912, 1.693704844, 0
SVM, 2000, 0.000500000, 2.502967119, 1.705343723, 1
SVM, 2000, 0.000500000, 2.536967039, 1.702999592, 2
SVM, 2000, 0.000500000, 2.532637835, 1.698546648, 3
SVM, 2000, 0.000500000, 2.516036272, 1.698477983, 4
kNN, 2000, 0.000000000, 0.104290724, 1.082461596, 0
kNN, 2000, 0.000000000, 0.104269028, 0.981892824, 1
kNN, 2000, 0.000000000, 0.105591774, 1.083542585, 2
kNN, 2000, 0.000000000, 0.105689287, 0.981294870, 3
kNN, 2000, 0.000000000, 0.109564543, 1.076417446, 4
RF, 2000, 0.000500000, 0.130515099, 0.030455112, 0
RF, 2000, 0.000500000, 0.120188475, 0.030796528, 1
RF, 2000, 0.000500000, 0.120714426, 0.031153917, 2
RF, 2000, 0.000500000, 0.120459080, 0.030608892, 3
RF, 2000, 0.000500000, 0.120604038, 0.030870199, 4
MLP, 2000, 0.000500000, 0.727457047, 0.004404306, 0
MLP, 2000, 0.000500000, 0.725152731, 0.004227877, 1
MLP, 2000, 0.000500000, 0.716973305, 0.004161835, 2
MLP, 2000, 0.000500000, 0.714871168, 0.004159927, 3
MLP, 2000, 0.000500000, 0.731019020, 0.004187107, 4
XGB, 2000, 0.000500000, 0.288451672, 0.042086840, 0
XGB, 2000, 0.000500000, 0.233975410, 0.041956425, 1
XGB, 2000, 0.000500000, 0.234531164, 0.041649818, 2
XGB, 2000, 0.000500000, 0.235559702, 0.043000937, 3
XGB, 2000, 0.000500000, 0.233648062, 0.042791367, 4
SPORF, 2000, 0.000500000, 0.219387293, 0.035132647, 0
SPORF, 2000, 0.000500000, 0.216388226, 0.035352945, 1
SPORF, 2000, 0.000500000, 0.217077494, 0.035380840, 2
SPORF, 2000, 0.000500000, 0.216330528, 0.034303427, 3
SPORF, 2000, 0.000500000, 0.217388153, 0.034643173, 4
MF, 2000, 0.000500000, 0.361475706, 0.033973217, 0
MF, 2000, 0.000500000, 0.360531092, 0.033526182, 1
MF, 2000, 0.000500000, 0.361589193, 0.032637358, 2
MF, 2000, 0.000500000, 0.359973669, 0.033554077, 3
MF, 2000, 0.000500000, 0.359757900, 0.034118414, 4
